muni_code,muni_kts,muni_name,county_kts,county_code,county_name
3006023,10023015706023,Jarocin (3),10023015706000,3006,Powiat jarociński
3006024,10023015706024,Jarocin - miasto (4),10023015706000,3006,Powiat jarociński
3006025,10023015706025,Jarocin - obszar wiejski (5),10023015706000,3006,Powiat jarociński
3006032,10023015706032,Kotlin (2),10023015706000,3006,Powiat jarociński
3006043,10023015706043,Żerków (3),10023015706000,3006,Powiat jarociński
3006044,10023015706044,Żerków - miasto (4),10023015706000,3006,Powiat jarociński
3006045,10023015706045,Żerków - obszar wiejski (5),10023015706000,3006,Powiat jarociński
3007012,10023015707012,Blizanów (2),10023015707000,3007,Powiat kaliski
3007022,10023015707022,Brzeziny (2),10023015707000,3007,Powiat kaliski
3007032,10023015707032,Ceków-Kolonia (2),10023015707000,3007,Powiat kaliski
3007042,10023015707042,Godziesze Wielkie (2),10023015707000,3007,Powiat kaliski
3007053,10023015707053,Koźminek (3),10023015707000,3007,Powiat kaliski
3007054,10023015707054,Koźminek - miasto (4),10023015707000,3007,Powiat kaliski
3007055,10023015707055,Koźminek - obszar wiejski (5),10023015707000,3007,Powiat kaliski
3007062,10023015707062,Lisków (2),10023015707000,3007,Powiat kaliski
3007072,10023015707072,Mycielin (2),10023015707000,3007,Powiat kaliski
3007083,10023015707083,Opatówek (3),10023015707000,3007,Powiat kaliski
3007084,10023015707084,Opatówek - miasto (4),10023015707000,3007,Powiat kaliski
3007085,10023015707085,Opatówek - obszar wiejski (5),10023015707000,3007,Powiat kaliski
3007093,10023015707093,Stawiszyn (3),10023015707000,3007,Powiat kaliski
3007094,10023015707094,Stawiszyn - miasto (4),10023015707000,3007,Powiat kaliski
3007095,10023015707095,Stawiszyn - obszar wiejski (5),10023015707000,3007,Powiat kaliski
3007102,10023015707102,Szczytniki (2),10023015707000,3007,Powiat kaliski
3007112,10023015707112,Żelazków (2),10023015707000,3007,Powiat kaliski
3008012,10023015708012,Baranów (2),10023015708000,3008,Powiat kępiński
3008022,10023015708022,Bralin (2),10023015708000,3008,Powiat kępiński
3008033,10023015708033,Kępno (3),10023015708000,3008,Powiat kępiński
3008034,10023015708034,Kępno - miasto (4),10023015708000,3008,Powiat kępiński
3008035,10023015708035,Kępno - obszar wiejski (5),10023015708000,3008,Powiat kępiński
3008042,10023015708042,Łęka Opatowska (2),10023015708000,3008,Powiat kępiński
3008052,10023015708052,Perzów (2),10023015708000,3008,Powiat kępiński
3008062,10023015708062,Rychtal (2),10023015708000,3008,Powiat kępiński
3008072,10023015708072,Trzcinica (2),10023015708000,3008,Powiat kępiński
3009011,10023015809011,Koło (1),10023015809000,3009,Powiat kolski
3009022,10023015809022,Babiak (2),10023015809000,3009,Powiat kolski
3009032,10023015809032,Chodów (2),10023015809000,3009,Powiat kolski
3009043,10023015809043,Dąbie (3),10023015809000,3009,Powiat kolski
3009044,10023015809044,Dąbie - miasto (4),10023015809000,3009,Powiat kolski
3009045,10023015809045,Dąbie - obszar wiejski (5),10023015809000,3009,Powiat kolski
3009052,10023015809052,Grzegorzew (2),10023015809000,3009,Powiat kolski
3009063,10023015809063,Kłodawa (3),10023015809000,3009,Powiat kolski
3009064,10023015809064,Kłodawa - miasto (4),10023015809000,3009,Powiat kolski
3009065,10023015809065,Kłodawa - obszar wiejski (5),10023015809000,3009,Powiat kolski
3009072,10023015809072,Koło (2),10023015809000,3009,Powiat kolski
3009082,10023015809082,Kościelec (2),10023015809000,3009,Powiat kolski
3009092,10023015809092,Olszówka (2),10023015809000,3009,Powiat kolski
3009102,10023015809102,Osiek Mały (2),10023015809000,3009,Powiat kolski
3009113,10023015809113,Przedecz (3),10023015809000,3009,Powiat kolski
3009114,10023015809114,Przedecz - miasto (4),10023015809000,3009,Powiat kolski
3009115,10023015809115,Przedecz - obszar wiejski (5),10023015809000,3009,Powiat kolski
3010013,10023015810013,Golina (3),10023015810000,3010,Powiat koniński
3010014,10023015810014,Golina - miasto (4),10023015810000,3010,Powiat koniński
3010015,10023015810015,Golina - obszar wiejski (5),10023015810000,3010,Powiat koniński
3010022,10023015810022,Grodziec (2),10023015810000,3010,Powiat koniński
3010032,10023015810032,Kazimierz Biskupi (2),10023015810000,3010,Powiat koniński
3010043,10023015810043,Kleczew (3),10023015810000,3010,Powiat koniński
3010044,10023015810044,Kleczew - miasto (4),10023015810000,3010,Powiat koniński
3010045,10023015810045,Kleczew - obszar wiejski (5),10023015810000,3010,Powiat koniński
3010052,10023015810052,Kramsk (2),10023015810000,3010,Powiat koniński
3010062,10023015810062,Krzymów (2),10023015810000,3010,Powiat koniński
3010073,10023015810073,Rychwał (3),10023015810000,3010,Powiat koniński
3010074,10023015810074,Rychwał - miasto (4),10023015810000,3010,Powiat koniński
3010075,10023015810075,Rychwał - obszar wiejski (5),10023015810000,3010,Powiat koniński
3010082,10023015810082,Rzgów (2),10023015810000,3010,Powiat koniński
3010092,10023015810092,Skulsk (2),10023015810000,3010,Powiat koniński
3010103,10023015810103,Sompolno (3),10023015810000,3010,Powiat koniński
3010104,10023015810104,Sompolno - miasto (4),10023015810000,3010,Powiat koniński
3010105,10023015810105,Sompolno - obszar wiejski (5),10023015810000,3010,Powiat koniński
3010112,10023015810112,Stare Miasto (2),10023015810000,3010,Powiat koniński
3010123,10023015810123,Ślesin (3),10023015810000,3010,Powiat koniński
3010124,10023015810124,Ślesin - miasto (4),10023015810000,3010,Powiat koniński
3010125,10023015810125,Ślesin - obszar wiejski (5),10023015810000,3010,Powiat koniński
3010132,10023015810132,Wierzbinek (2),10023015810000,3010,Powiat koniński
3010142,10023015810142,Wilczyn (2),10023015810000,3010,Powiat koniński
3011011,10023015911011,Kościan (1),10023015911000,3011,Powiat kościański
3011023,10023015911023,Czempiń (3),10023015911000,3011,Powiat kościański
3011024,10023015911024,Czempiń - miasto (4),10023015911000,3011,Powiat kościański
3011025,10023015911025,Czempiń - obszar wiejski (5),10023015911000,3011,Powiat kościański
3011032,10023015911032,Kościan (2),10023015911000,3011,Powiat kościański
3011043,10023015911043,Krzywiń (3),10023015911000,3011,Powiat kościański
3011044,10023015911044,Krzywiń - miasto (4),10023015911000,3011,Powiat kościański
3011045,10023015911045,Krzywiń - obszar wiejski (5),10023015911000,3011,Powiat kościański
3011053,10023015911053,Śmigiel (3),10023015911000,3011,Powiat kościański
3011054,10023015911054,Śmigiel - miasto (4),10023015911000,3011,Powiat kościański
3011055,10023015911055,Śmigiel - obszar wiejski (5),10023015911000,3011,Powiat kościański
3012011,10023015712011,Sulmierzyce (1),10023015712000,3012,Powiat krotoszyński
3012023,10023015712023,Kobylin (3),10023015712000,3012,Powiat krotoszyński
3012024,10023015712024,Kobylin - miasto (4),10023015712000,3012,Powiat krotoszyński
3012025,10023015712025,Kobylin - obszar wiejski (5),10023015712000,3012,Powiat krotoszyński
3012033,10023015712033,Koźmin Wielkopolski (3),10023015712000,3012,Powiat krotoszyński
3012034,10023015712034,Koźmin Wielkopolski - miasto (4),10023015712000,3012,Powiat krotoszyński
3012035,10023015712035,Koźmin Wielkopolski - obszar wiejski (5),10023015712000,3012,Powiat krotoszyński
3012043,10023015712043,Krotoszyn (3),10023015712000,3012,Powiat krotoszyński
3012044,10023015712044,Krotoszyn - miasto (4),10023015712000,3012,Powiat krotoszyński
3012045,10023015712045,Krotoszyn - obszar wiejski (5),10023015712000,3012,Powiat krotoszyński
3012052,10023015712052,Rozdrażew (2),10023015712000,3012,Powiat krotoszyński
3012063,10023015712063,Zduny (3),10023015712000,3012,Powiat krotoszyński
3012064,10023015712064,Zduny - miasto (4),10023015712000,3012,Powiat krotoszyński
3012065,10023015712065,Zduny - obszar wiejski (5),10023015712000,3012,Powiat krotoszyński
3013012,10023015913012,Krzemieniewo (2),10023015913000,3013,Powiat leszczyński
3013022,10023015913022,Lipno (2),10023015913000,3013,Powiat leszczyński
3013033,10023015913033,Osieczna (3),10023015913000,3013,Powiat leszczyński
3013034,10023015913034,Osieczna - miasto (4),10023015913000,3013,Powiat leszczyński
3013035,10023015913035,Osieczna - obszar wiejski (5),10023015913000,3013,Powiat leszczyński
3013043,10023015913043,Rydzyna (3),10023015913000,3013,Powiat leszczyński
3013044,10023015913044,Rydzyna - miasto (4),10023015913000,3013,Powiat leszczyński
3013045,10023015913045,Rydzyna - obszar wiejski (5),10023015913000,3013,Powiat leszczyński
3013052,10023015913052,Święciechowa (2),10023015913000,3013,Powiat leszczyński
3013062,10023015913062,Wijewo (2),10023015913000,3013,Powiat leszczyński
3013072,10023015913072,Włoszakowice (2),10023015913000,3013,Powiat leszczyński
3014012,10023015914012,Chrzypsko Wielkie (2),10023015914000,3014,Powiat międzychodzki
3014022,10023015914022,Kwilcz (2),10023015914000,3014,Powiat międzychodzki
3014033,10023015914033,Międzychód (3),10023015914000,3014,Powiat międzychodzki
3014034,10023015914034,Międzychód - miasto (4),10023015914000,3014,Powiat międzychodzki
3014035,10023015914035,Międzychód - obszar wiejski (5),10023015914000,3014,Powiat międzychodzki
3014043,10023015914043,Sieraków (3),10023015914000,3014,Powiat międzychodzki
3014044,10023015914044,Sieraków - miasto (4),10023015914000,3014,Powiat międzychodzki
3014045,10023015914045,Sieraków - obszar wiejski (5),10023015914000,3014,Powiat międzychodzki
3015012,10023015915012,Kuślin (2),10023015915000,3015,Powiat nowotomyski
3015023,10023015915023,Lwówek (3),10023015915000,3015,Powiat nowotomyski
3015024,10023015915024,Lwówek - miasto (4),10023015915000,3015,Powiat nowotomyski
3015025,10023015915025,Lwówek - obszar wiejski (5),10023015915000,3015,Powiat nowotomyski
3015032,10023015915032,Miedzichowo (2),10023015915000,3015,Powiat nowotomyski
3015043,10023015915043,Nowy Tomyśl (3),10023015915000,3015,Powiat nowotomyski
3015044,10023015915044,Nowy Tomyśl - miasto (4),10023015915000,3015,Powiat nowotomyski
3015045,10023015915045,Nowy Tomyśl - obszar wiejski (5),10023015915000,3015,Powiat nowotomyski
3015053,10023015915053,Opalenica (3),10023015915000,3015,Powiat nowotomyski
3015054,10023015915054,Opalenica - miasto (4),10023015915000,3015,Powiat nowotomyski
3015055,10023015915055,Opalenica - obszar wiejski (5),10023015915000,3015,Powiat nowotomyski
3015063,10023015915063,Zbąszyń (3),10023015915000,3015,Powiat nowotomyski
3015064,10023015915064,Zbąszyń - miasto (4),10023015915000,3015,Powiat nowotomyski
3015065,10023015915065,Zbąszyń - obszar wiejski (5),10023015915000,3015,Powiat nowotomyski
3016013,10023016116013,Oborniki (3),10023016116000,3016,Powiat obornicki
3016014,10023016116014,Oborniki - miasto (4),10023016116000,3016,Powiat obornicki
3016015,10023016116015,Oborniki - obszar wiejski (5),10023016116000,3016,Powiat obornicki
3016023,10023016116023,Rogoźno (3),10023016116000,3016,Powiat obornicki
3016024,10023016116024,Rogoźno - miasto (4),10023016116000,3016,Powiat obornicki
3016025,10023016116025,Rogoźno - obszar wiejski (5),10023016116000,3016,Powiat obornicki
3016032,10023016116032,Ryczywół (2),10023016116000,3016,Powiat obornicki
3017011,10023015717011,Ostrów Wielkopolski (1),10023015717000,3017,Powiat ostrowski
3017023,10023015717023,Nowe Skalmierzyce (3),10023015717000,3017,Powiat ostrowski
3017024,10023015717024,Nowe Skalmierzyce - miasto (4),10023015717000,3017,Powiat ostrowski
3017025,10023015717025,Nowe Skalmierzyce - obszar wiejski (5),10023015717000,3017,Powiat ostrowski
3017033,10023015717033,Odolanów (3),10023015717000,3017,Powiat ostrowski
3017034,10023015717034,Odolanów - miasto (4),10023015717000,3017,Powiat ostrowski
3017035,10023015717035,Odolanów - obszar wiejski (5),10023015717000,3017,Powiat ostrowski
3017042,10023015717042,Ostrów Wielkopolski (2),10023015717000,3017,Powiat ostrowski
3017052,10023015717052,Przygodzice (2),10023015717000,3017,Powiat ostrowski
3017063,10023015717063,Raszków (3),10023015717000,3017,Powiat ostrowski
3017064,10023015717064,Raszków - miasto (4),10023015717000,3017,Powiat ostrowski
3017065,10023015717065,Raszków - obszar wiejski (5),10023015717000,3017,Powiat ostrowski
3017072,10023015717072,Sieroszewice (2),10023015717000,3017,Powiat ostrowski
3017082,10023015717082,Sośnie (2),10023015717000,3017,Powiat ostrowski
3018012,10023015718012,Czajków (2),10023015718000,3018,Powiat ostrzeszowski
3018022,10023015718022,Doruchów (2),10023015718000,3018,Powiat ostrzeszowski
3018033,10023015718033,Grabów nad Prosną (3),10023015718000,3018,Powiat ostrzeszowski
3018034,10023015718034,Grabów nad Prosną - miasto (4),10023015718000,3018,Powiat ostrzeszowski
3018035,10023015718035,Grabów nad Prosną - obszar wiejski (5),10023015718000,3018,Powiat ostrzeszowski
3018042,10023015718042,Kobyla Góra (2),10023015718000,3018,Powiat ostrzeszowski
3018052,10023015718052,Kraszewice (2),10023015718000,3018,Powiat ostrzeszowski
3018063,10023015718063,Mikstat (3),10023015718000,3018,Powiat ostrzeszowski
3018064,10023015718064,Mikstat - miasto (4),10023015718000,3018,Powiat ostrzeszowski
3018065,10023015718065,Mikstat - obszar wiejski (5),10023015718000,3018,Powiat ostrzeszowski
3018073,10023015718073,Ostrzeszów (3),10023015718000,3018,Powiat ostrzeszowski
3018074,10023015718074,Ostrzeszów - miasto (4),10023015718000,3018,Powiat ostrzeszowski
3018075,10023015718075,Ostrzeszów - obszar wiejski (5),10023015718000,3018,Powiat ostrzeszowski
3019011,10023016019011,Piła (1),10023016019000,3019,Powiat pilski
3019022,10023016019022,Białośliwie (2),10023016019000,3019,Powiat pilski
3019032,10023016019032,Kaczory (2),10023016019000,3019,Powiat pilski
3019043,10023016019043,Łobżenica (3),10023016019000,3019,Powiat pilski
3019044,10023016019044,Łobżenica - miasto (4),10023016019000,3019,Powiat pilski
3019045,10023016019045,Łobżenica - obszar wiejski (5),10023016019000,3019,Powiat pilski
3019052,10023016019052,Miasteczko Krajeńskie (2),10023016019000,3019,Powiat pilski
3019062,10023016019062,Szydłowo (2),10023016019000,3019,Powiat pilski
3019073,10023016019073,Ujście (3),10023016019000,3019,Powiat pilski
3019074,10023016019074,Ujście - miasto (4),10023016019000,3019,Powiat pilski
3019075,10023016019075,Ujście - obszar wiejski (5),10023016019000,3019,Powiat pilski
3019083,10023016019083,Wyrzysk (3),10023016019000,3019,Powiat pilski
3019084,10023016019084,Wyrzysk - miasto (4),10023016019000,3019,Powiat pilski
3019085,10023016019085,Wyrzysk - obszar wiejski (5),10023016019000,3019,Powiat pilski
3019093,10023016019093,Wysoka (3),10023016019000,3019,Powiat pilski
3019094,10023016019094,Wysoka - miasto (4),10023016019000,3019,Powiat pilski
3019095,10023016019095,Wysoka - obszar wiejski (5),10023016019000,3019,Powiat pilski
3020013,10023015720013,Chocz (3),10023015720000,3020,Powiat pleszewski
3020014,10023015720014,Chocz - miasto (4),10023015720000,3020,Powiat pleszewski
3020015,10023015720015,Chocz - obszar wiejski (5),10023015720000,3020,Powiat pleszewski
3020022,10023015720022,Czermin (2),10023015720000,3020,Powiat pleszewski
3020033,10023015720033,Dobrzyca (3),10023015720000,3020,Powiat pleszewski
3020034,10023015720034,Dobrzyca - miasto (4),10023015720000,3020,Powiat pleszewski
3020035,10023015720035,Dobrzyca - obszar wiejski (5),10023015720000,3020,Powiat pleszewski
3020042,10023015720042,Gizałki (2),10023015720000,3020,Powiat pleszewski
3020052,10023015720052,Gołuchów (2),10023015720000,3020,Powiat pleszewski
3020063,10023015720063,Pleszew (3),10023015720000,3020,Powiat pleszewski
3020064,10023015720064,Pleszew - miasto (4),10023015720000,3020,Powiat pleszewski
3020065,10023015720065,Pleszew - obszar wiejski (5),10023015720000,3020,Powiat pleszewski
3021011,10023016121011,Luboń (1),10023016121000,3021,Powiat poznański
3021021,10023016121021,Puszczykowo (1),10023016121000,3021,Powiat poznański
3021033,10023016121033,Buk (3),10023016121000,3021,Powiat poznański
3021034,10023016121034,Buk - miasto (4),10023016121000,3021,Powiat poznański
3021035,10023016121035,Buk - obszar wiejski (5),10023016121000,3021,Powiat poznański
3021042,10023016121042,Czerwonak (2),10023016121000,3021,Powiat poznański
3021052,10023016121052,Dopiewo (2),10023016121000,3021,Powiat poznański
3021062,10023016121062,Kleszczewo (2),10023016121000,3021,Powiat poznański
3021072,10023016121072,Komorniki (2),10023016121000,3021,Powiat poznański
3021083,10023016121083,Kostrzyn (3),10023016121000,3021,Powiat poznański
3021084,10023016121084,Kostrzyn - miasto (4),10023016121000,3021,Powiat poznański
3021085,10023016121085,Kostrzyn - obszar wiejski (5),10023016121000,3021,Powiat poznański
3021093,10023016121093,Kórnik (3),10023016121000,3021,Powiat poznański
3021094,10023016121094,Kórnik - miasto (4),10023016121000,3021,Powiat poznański
3021095,10023016121095,Kórnik - obszar wiejski (5),10023016121000,3021,Powiat poznański
3021103,10023016121103,Mosina (3),10023016121000,3021,Powiat poznański
3021104,10023016121104,Mosina - miasto (4),10023016121000,3021,Powiat poznański
3021105,10023016121105,Mosina - obszar wiejski (5),10023016121000,3021,Powiat poznański
3021113,10023016121113,Murowana Goślina (3),10023016121000,3021,Powiat poznański
3021114,10023016121114,Murowana Goślina - miasto (4),10023016121000,3021,Powiat poznański
3021115,10023016121115,Murowana Goślina - obszar wiejski (5),10023016121000,3021,Powiat poznański
3021123,10023016121123,Pobiedziska (3),10023016121000,3021,Powiat poznański
3021124,10023016121124,Pobiedziska - miasto (4),10023016121000,3021,Powiat poznański
3021125,10023016121125,Pobiedziska - obszar wiejski (5),10023016121000,3021,Powiat poznański
3021132,10023016121132,Rokietnica (2),10023016121000,3021,Powiat poznański
3021143,10023016121143,Stęszew (3),10023016121000,3021,Powiat poznański
3021144,10023016121144,Stęszew - miasto (4),10023016121000,3021,Powiat poznański
3021145,10023016121145,Stęszew - obszar wiejski (5),10023016121000,3021,Powiat poznański
3021152,10023016121152,Suchy Las (2),10023016121000,3021,Powiat poznański
3021163,10023016121163,Swarzędz (3),10023016121000,3021,Powiat poznański
3021164,10023016121164,Swarzędz - miasto (4),10023016121000,3021,Powiat poznański
3021165,10023016121165,Swarzędz - obszar wiejski (5),10023016121000,3021,Powiat poznański
3021172,10023016121172,Tarnowo Podgórne (2),10023016121000,3021,Powiat poznański
3022013,10023015922013,Bojanowo (3),10023015922000,3022,Powiat rawicki
3022014,10023015922014,Bojanowo - miasto (4),10023015922000,3022,Powiat rawicki
3022015,10023015922015,Bojanowo - obszar wiejski (5),10023015922000,3022,Powiat rawicki
3022023,10023015922023,Jutrosin (3),10023015922000,3022,Powiat rawicki
3022024,10023015922024,Jutrosin - miasto (4),10023015922000,3022,Powiat rawicki
3022025,10023015922025,Jutrosin - obszar wiejski (5),10023015922000,3022,Powiat rawicki
3022033,10023015922033,Miejska Górka (3),10023015922000,3022,Powiat rawicki
3022034,10023015922034,Miejska Górka - miasto (4),10023015922000,3022,Powiat rawicki
3022035,10023015922035,Miejska Górka - obszar wiejski (5),10023015922000,3022,Powiat rawicki
3022042,10023015922042,Pakosław (2),10023015922000,3022,Powiat rawicki
3022053,10023015922053,Rawicz (3),10023015922000,3022,Powiat rawicki
3022054,10023015922054,Rawicz - miasto (4),10023015922000,3022,Powiat rawicki
3022055,10023015922055,Rawicz - obszar wiejski (5),10023015922000,3022,Powiat rawicki
3023011,10023015823011,Słupca (1),10023015823000,3023,Powiat słupecki
3023022,10023015823022,Lądek (2),10023015823000,3023,Powiat słupecki
3023032,10023015823032,Orchowo (2),10023015823000,3023,Powiat słupecki
3023042,10023015823042,Ostrowite (2),10023015823000,3023,Powiat słupecki
3023052,10023015823052,Powidz (2),10023015823000,3023,Powiat słupecki
3023062,10023015823062,Słupca (2),10023015823000,3023,Powiat słupecki
3023072,10023015823072,Strzałkowo (2),10023015823000,3023,Powiat słupecki
3023083,10023015823083,Zagórów (3),10023015823000,3023,Powiat słupecki
3023084,10023015823084,Zagórów - miasto (4),10023015823000,3023,Powiat słupecki
3023085,10023015823085,Zagórów - obszar wiejski (5),10023015823000,3023,Powiat słupecki
3024011,10023016124011,Obrzycko (1),10023016124000,3024,Powiat szamotulski
3024022,10023016124022,Duszniki (2),10023016124000,3024,Powiat szamotulski
3024032,10023016124032,Kaźmierz (2),10023016124000,3024,Powiat szamotulski
3024042,10023016124042,Obrzycko (2),10023016124000,3024,Powiat szamotulski
3024053,10023016124053,Ostroróg (3),10023016124000,3024,Powiat szamotulski
3024054,10023016124054,Ostroróg - miasto (4),10023016124000,3024,Powiat szamotulski
3024055,10023016124055,Ostroróg - obszar wiejski (5),10023016124000,3024,Powiat szamotulski
3024063,10023016124063,Pniewy (3),10023016124000,3024,Powiat szamotulski
3024064,10023016124064,Pniewy - miasto (4),10023016124000,3024,Powiat szamotulski
3024065,10023016124065,Pniewy - obszar wiejski (5),10023016124000,3024,Powiat szamotulski
3024073,10023016124073,Szamotuły (3),10023016124000,3024,Powiat szamotulski
3024074,10023016124074,Szamotuły - miasto (4),10023016124000,3024,Powiat szamotulski
3024075,10023016124075,Szamotuły - obszar wiejski (5),10023016124000,3024,Powiat szamotulski
3024083,10023016124083,Wronki (3),10023016124000,3024,Powiat szamotulski
3024084,10023016124084,Wronki - miasto (4),10023016124000,3024,Powiat szamotulski
3024085,10023016124085,Wronki - obszar wiejski (5),10023016124000,3024,Powiat szamotulski
3025012,10023016125012,Dominowo (2),10023016125000,3025,Powiat średzki
3025022,10023016125022,Krzykosy (2),10023016125000,3025,Powiat średzki
3025032,10023016125032,Nowe Miasto nad Wartą (2),10023016125000,3025,Powiat średzki
3025043,10023016125043,Środa Wielkopolska (3),10023016125000,3025,Powiat średzki
3025044,10023016125044,Środa Wielkopolska - miasto (4),10023016125000,3025,Powiat średzki
3025045,10023016125045,Środa Wielkopolska - obszar wiejski (5),10023016125000,3025,Powiat średzki
3025052,10023016125052,Zaniemyśl (2),10023016125000,3025,Powiat średzki
3026012,10023016126012,Brodnica (2),10023016126000,3026,Powiat śremski
3026023,10023016126023,Dolsk (3),10023016126000,3026,Powiat śremski
3026024,10023016126024,Dolsk - miasto (4),10023016126000,3026,Powiat śremski
3026025,10023016126025,Dolsk - obszar wiejski (5),10023016126000,3026,Powiat śremski
3026033,10023016126033,Książ Wielkopolski (3),10023016126000,3026,Powiat śremski
3026034,10023016126034,Książ Wielkopolski - miasto (4),10023016126000,3026,Powiat śremski
3026035,10023016126035,Książ Wielkopolski - obszar wiejski (5),10023016126000,3026,Powiat śremski
3026043,10023016126043,Śrem (3),10023016126000,3026,Powiat śremski
3026044,10023016126044,Śrem - miasto (4),10023016126000,3026,Powiat śremski
3026045,10023016126045,Śrem - obszar wiejski (5),10023016126000,3026,Powiat śremski
3027011,10023015827011,Turek (1),10023015827000,3027,Powiat turecki
3027022,10023015827022,Brudzew (2),10023015827000,3027,Powiat turecki
3027033,10023015827033,Dobra (3),10023015827000,3027,Powiat turecki
3027034,10023015827034,Dobra - miasto (4),10023015827000,3027,Powiat turecki
3027035,10023015827035,Dobra - obszar wiejski (5),10023015827000,3027,Powiat turecki
3027042,10023015827042,Kawęczyn (2),10023015827000,3027,Powiat turecki
3027052,10023015827052,Malanów (2),10023015827000,3027,Powiat turecki
3027062,10023015827062,Przykona (2),10023015827000,3027,Powiat turecki
3027073,10023015827073,Tuliszków (3),10023015827000,3027,Powiat turecki
3027074,10023015827074,Tuliszków - miasto (4),10023015827000,3027,Powiat turecki
3027075,10023015827075,Tuliszków - obszar wiejski (5),10023015827000,3027,Powiat turecki
3027082,10023015827082,Turek (2),10023015827000,3027,Powiat turecki
3027092,10023015827092,Władysławów (2),10023015827000,3027,Powiat turecki
3028011,10023016028011,Wągrowiec (1),10023016028000,3028,Powiat wągrowiecki
3028022,10023016028022,Damasławek (2),10023016028000,3028,Powiat wągrowiecki
3028033,10023016028033,Gołańcz (3),10023016028000,3028,Powiat wągrowiecki
3028034,10023016028034,Gołańcz - miasto (4),10023016028000,3028,Powiat wągrowiecki
3028035,10023016028035,Gołańcz - obszar wiejski (5),10023016028000,3028,Powiat wągrowiecki
3028042,10023016028042,Mieścisko (2),10023016028000,3028,Powiat wągrowiecki
3028053,10023016028053,Skoki (3),10023016028000,3028,Powiat wągrowiecki
3028054,10023016028054,Skoki - miasto (4),10023016028000,3028,Powiat wągrowiecki
3028055,10023016028055,Skoki - obszar wiejski (5),10023016028000,3028,Powiat wągrowiecki
3028062,10023016028062,Wapno (2),10023016028000,3028,Powiat wągrowiecki
3028072,10023016028072,Wągrowiec (2),10023016028000,3028,Powiat wągrowiecki
3029012,10023015929012,Przemęt (2),10023015929000,3029,Powiat wolsztyński
3029022,10023015929022,Siedlec (2),10023015929000,3029,Powiat wolsztyński
3029033,10023015929033,Wolsztyn (3),10023015929000,3029,Powiat wolsztyński
3029034,10023015929034,Wolsztyn - miasto (4),10023015929000,3029,Powiat wolsztyński
3029035,10023015929035,Wolsztyn - obszar wiejski (5),10023015929000,3029,Powiat wolsztyński
3030012,10023015830012,Kołaczkowo (2),10023015830000,3030,Powiat wrzesiński
3030023,10023015830023,Miłosław (3),10023015830000,3030,Powiat wrzesiński
3030024,10023015830024,Miłosław - miasto (4),10023015830000,3030,Powiat wrzesiński
3030025,10023015830025,Miłosław - obszar wiejski (5),10023015830000,3030,Powiat wrzesiński
3030033,10023015830033,Nekla (3),10023015830000,3030,Powiat wrzesiński
3030034,10023015830034,Nekla - miasto (4),10023015830000,3030,Powiat wrzesiński
3030035,10023015830035,Nekla - obszar wiejski (5),10023015830000,3030,Powiat wrzesiński
3030043,10023015830043,Pyzdry (3),10023015830000,3030,Powiat wrzesiński
3030044,10023015830044,Pyzdry - miasto (4),10023015830000,3030,Powiat wrzesiński
3030045,10023015830045,Pyzdry - obszar wiejski (5),10023015830000,3030,Powiat wrzesiński
3030053,10023015830053,Września (3),10023015830000,3030,Powiat wrzesiński
3030054,10023015830054,Września - miasto (4),10023015830000,3030,Powiat wrzesiński
3030055,10023015830055,Września - obszar wiejski (5),10023015830000,3030,Powiat wrzesiński
3031011,10023016031011,Złotów (1),10023016031000,3031,Powiat złotowski
3031023,10023016031023,Jastrowie (3),10023016031000,3031,Powiat złotowski
3031024,10023016031024,Jastrowie - miasto (4),10023016031000,3031,Powiat złotowski
3031025,10023016031025,Jastrowie - obszar wiejski (5),10023016031000,3031,Powiat złotowski
3031033,10023016031033,Krajenka (3),10023016031000,3031,Powiat złotowski
3031034,10023016031034,Krajenka - miasto (4),10023016031000,3031,Powiat złotowski
3031035,10023016031035,Krajenka - obszar wiejski (5),10023016031000,3031,Powiat złotowski
3031042,10023016031042,Lipka (2),10023016031000,3031,Powiat złotowski
3031053,10023016031053,Okonek (3),10023016031000,3031,Powiat złotowski
3031054,10023016031054,Okonek - miasto (4),10023016031000,3031,Powiat złotowski
3031055,10023016031055,Okonek - obszar wiejski (5),10023016031000,3031,Powiat złotowski
3031062,10023016031062,Tarnówka (2),10023016031000,3031,Powiat złotowski
3031072,10023016031072,Zakrzewo (2),10023016031000,3031,Powiat złotowski
3031082,10023016031082,Złotów (2),10023016031000,3031,Powiat złotowski
3061011,10023015761011,Kalisz (1),10023015761000,3061,Powiat m. Kalisz
3062011,10023015862011,Konin (1),10023015862000,3062,Powiat m. Konin
3063011,10023015963011,Leszno (1),10023015963000,3063,Powiat m. Leszno
3064011,10023016264011,Poznań (1),10023016264000,3064,Powiat m. Poznań
3064029,10023016264029,Poznań-Grunwald - delegatura (9),10023016264000,3064,Powiat m. Poznań
3064039,10023016264039,Poznań-Jeżyce - delegatura (9),10023016264000,3064,Powiat m. Poznań
3064049,10023016264049,Poznań-Nowe Miasto - delegatura (9),10023016264000,3064,Powiat m. Poznań
3064059,10023016264059,Poznań-Stare Miasto - delegatura (9),10023016264000,3064,Powiat m. Poznań
3064069,10023016264069,Poznań-Wilda - delegatura (9),10023016264000,3064,Powiat m. Poznań
3201011,10023216301011,Białogard (1),10023216301000,3201,Powiat białogardzki
