,county_code,sex,education,pse1_nc_pop,pse2_nc_emp,county_kts,county_name
2569,2819,females,general secondary and post-secondary,2757,1486,10042815519000,Powiat węgorzewski
2570,2819,females,"lower secondary, primary and incomplete primary",2357,228,10042815519000,Powiat węgorzewski
2571,2819,females,tertiary,1918,1358,10042815519000,Powiat węgorzewski
2572,2819,males,basic vocational or basic sectoral vocational,2479,1305,10042815519000,Powiat węgorzewski
2573,2819,males,general secondary and post-secondary,2853,1924,10042815519000,Powiat węgorzewski
2574,2819,males,"lower secondary, primary and incomplete primary",2200,531,10042815519000,Powiat węgorzewski
2575,2819,males,tertiary,1239,860,10042815519000,Powiat węgorzewski
2576,2861,females,basic vocational or basic sectoral vocational,9194,2559,10042815461000,Powiat m. Elbląg
2577,2861,females,general secondary and post-secondary,17135,8299,10042815461000,Powiat m. Elbląg
2578,2861,females,"lower secondary, primary and incomplete primary",8208,807,10042815461000,Powiat m. Elbląg
2579,2861,females,tertiary,14562,10171,10042815461000,Powiat m. Elbląg
2580,2861,males,basic vocational or basic sectoral vocational,12315,5921,10042815461000,Powiat m. Elbląg
2581,2861,males,general secondary and post-secondary,15318,9870,10042815461000,Powiat m. Elbląg
2582,2861,males,"lower secondary, primary and incomplete primary",7024,1550,10042815461000,Powiat m. Elbląg
2583,2861,males,tertiary,9874,7078,10042815461000,Powiat m. Elbląg
2584,2862,females,basic vocational or basic sectoral vocational,7708,2657,10042815662000,Powiat m. Olsztyn
2585,2862,females,general secondary and post-secondary,24197,11641,10042815662000,Powiat m. Olsztyn
2586,2862,females,"lower secondary, primary and incomplete primary",9772,1117,10042815662000,Powiat m. Olsztyn
2587,2862,females,tertiary,32239,23804,10042815662000,Powiat m. Olsztyn
2588,2862,males,basic vocational or basic sectoral vocational,11460,5913,10042815662000,Powiat m. Olsztyn
2589,2862,males,general secondary and post-secondary,21436,14001,10042815662000,Powiat m. Olsztyn
2590,2862,males,"lower secondary, primary and incomplete primary",9094,1984,10042815662000,Powiat m. Olsztyn
2591,2862,males,tertiary,21823,16746,10042815662000,Powiat m. Olsztyn
2592,3001,females,basic vocational or basic sectoral vocational,4793,2037,10023016001000,Powiat chodzieski
2593,3001,females,general secondary and post-secondary,6371,3693,10023016001000,Powiat chodzieski
2594,3001,females,"lower secondary, primary and incomplete primary",4186,508,10023016001000,Powiat chodzieski
2595,3001,females,tertiary,3936,2992,10023016001000,Powiat chodzieski
2596,3001,males,basic vocational or basic sectoral vocational,7346,4725,10023016001000,Powiat chodzieski
2597,3001,males,general secondary and post-secondary,5319,3961,10023016001000,Powiat chodzieski
2598,3001,males,"lower secondary, primary and incomplete primary",3598,1058,10023016001000,Powiat chodzieski
2599,3001,males,tertiary,2292,1797,10023016001000,Powiat chodzieski
2600,3002,females,basic vocational or basic sectoral vocational,7019,2884,10023016002000,Powiat czarnkowsko-trzcianecki
2601,3002,females,general secondary and post-secondary,12061,7144,10023016002000,Powiat czarnkowsko-trzcianecki
2602,3002,females,"lower secondary, primary and incomplete primary",8112,981,10023016002000,Powiat czarnkowsko-trzcianecki
2603,3002,females,tertiary,7495,5699,10023016002000,Powiat czarnkowsko-trzcianecki
2604,3002,males,basic vocational or basic sectoral vocational,11951,7323,10023016002000,Powiat czarnkowsko-trzcianecki
2605,3002,males,general secondary and post-secondary,11236,8377,10023016002000,Powiat czarnkowsko-trzcianecki
2606,3002,males,"lower secondary, primary and incomplete primary",6790,1936,10023016002000,Powiat czarnkowsko-trzcianecki
2607,3002,males,tertiary,4318,3347,10023016002000,Powiat czarnkowsko-trzcianecki
2608,3003,females,basic vocational or basic sectoral vocational,14175,5797,10023015803000,Powiat gnieźnieński
2609,3003,females,general secondary and post-secondary,19045,10923,10023015803000,Powiat gnieźnieński
2610,3003,females,"lower secondary, primary and incomplete primary",12006,1378,10023015803000,Powiat gnieźnieński
2611,3003,females,tertiary,13699,10572,10023015803000,Powiat gnieźnieński
2612,3003,males,basic vocational or basic sectoral vocational,20050,12609,10023015803000,Powiat gnieźnieński
2613,3003,males,general secondary and post-secondary,17308,13115,10023015803000,Powiat gnieźnieński
2614,3003,males,"lower secondary, primary and incomplete primary",9988,2687,10023015803000,Powiat gnieźnieński
2615,3003,males,tertiary,8711,6930,10023015803000,Powiat gnieźnieński
2616,3004,females,basic vocational or basic sectoral vocational,7740,3596,10023015904000,Powiat gostyński
2617,3004,females,general secondary and post-secondary,9844,6353,10023015904000,Powiat gostyński
2618,3004,females,"lower secondary, primary and incomplete primary",6926,800,10023015904000,Powiat gostyński
2619,3004,females,tertiary,6063,4858,10023015904000,Powiat gostyński
2620,3004,males,basic vocational or basic sectoral vocational,12567,8664,10023015904000,Powiat gostyński
2621,3004,males,general secondary and post-secondary,8874,7264,10023015904000,Powiat gostyński
2622,3004,males,"lower secondary, primary and incomplete primary",5108,1538,10023015904000,Powiat gostyński
2623,3004,males,tertiary,3511,3019,10023015904000,Powiat gostyński
2624,3005,females,basic vocational or basic sectoral vocational,6053,3274,10023015905000,Powiat grodziski
2625,3005,females,general secondary and post-secondary,6117,4293,10023015905000,Powiat grodziski
2626,3005,females,"lower secondary, primary and incomplete primary",4681,694,10023015905000,Powiat grodziski
2627,3005,females,tertiary,3884,3221,10023015905000,Powiat grodziski
2628,3005,males,basic vocational or basic sectoral vocational,9305,6724,10023015905000,Powiat grodziski
2629,3005,males,general secondary and post-secondary,5496,4656,10023015905000,Powiat grodziski
2630,3005,males,"lower secondary, primary and incomplete primary",3636,1269,10023015905000,Powiat grodziski
2631,3005,males,tertiary,2219,1906,10023015905000,Powiat grodziski
2632,3006,females,basic vocational or basic sectoral vocational,6925,2676,10023015706000,Powiat jarociński
2633,3006,females,general secondary and post-secondary,10070,5931,10023015706000,Powiat jarociński
2634,3006,females,"lower secondary, primary and incomplete primary",6230,655,10023015706000,Powiat jarociński
2635,3006,females,tertiary,6255,4898,10023015706000,Powiat jarociński
2636,3006,males,basic vocational or basic sectoral vocational,10270,6594,10023015706000,Powiat jarociński
2637,3006,males,general secondary and post-secondary,9374,7205,10023015706000,Powiat jarociński
2638,3006,males,"lower secondary, primary and incomplete primary",4596,1303,10023015706000,Powiat jarociński
2639,3006,males,tertiary,3746,3053,10023015706000,Powiat jarociński
2640,3007,females,basic vocational or basic sectoral vocational,7560,3931,10023015707000,Powiat kaliski
2641,3007,females,general secondary and post-secondary,10342,6516,10023015707000,Powiat kaliski
2642,3007,females,"lower secondary, primary and incomplete primary",8925,1176,10023015707000,Powiat kaliski
2643,3007,females,tertiary,8097,6673,10023015707000,Powiat kaliski
2644,3007,males,basic vocational or basic sectoral vocational,11399,7938,10023015707000,Powiat kaliski
2645,3007,males,general secondary and post-secondary,9968,7715,10023015707000,Powiat kaliski
2646,3007,males,"lower secondary, primary and incomplete primary",8117,2469,10023015707000,Powiat kaliski
2647,3007,males,tertiary,4381,3807,10023015707000,Powiat kaliski
2648,3008,females,basic vocational or basic sectoral vocational,5878,3176,10023015708000,Powiat kępiński
2649,3008,females,general secondary and post-secondary,8117,5290,10023015708000,Powiat kępiński
2650,3008,females,"lower secondary, primary and incomplete primary",4666,541,10023015708000,Powiat kępiński
2651,3008,females,tertiary,4814,3900,10023015708000,Powiat kępiński
2652,3008,males,basic vocational or basic sectoral vocational,9927,7014,10023015708000,Powiat kępiński
2653,3008,males,general secondary and post-secondary,6880,5441,10023015708000,Powiat kępiński
2654,3008,males,"lower secondary, primary and incomplete primary",3768,1160,10023015708000,Powiat kępiński
2655,3008,males,tertiary,2608,2172,10023015708000,Powiat kępiński
2656,3009,females,basic vocational or basic sectoral vocational,7188,3206,10023015809000,Powiat kolski
2657,3009,females,general secondary and post-secondary,11247,6096,10023015809000,Powiat kolski
2658,3009,females,"lower secondary, primary and incomplete primary",9638,998,10023015809000,Powiat kolski
2659,3009,females,tertiary,7209,5354,10023015809000,Powiat kolski
2660,3009,males,basic vocational or basic sectoral vocational,11551,7204,10023015809000,Powiat kolski
2661,3009,males,general secondary and post-secondary,10247,7582,10023015809000,Powiat kolski
2662,3009,males,"lower secondary, primary and incomplete primary",7880,1974,10023015809000,Powiat kolski
2663,3009,males,tertiary,4125,3254,10023015809000,Powiat kolski
2664,3010,females,basic vocational or basic sectoral vocational,10977,4919,10023015810000,Powiat koniński
2665,3010,females,general secondary and post-secondary,16258,9258,10023015810000,Powiat koniński
2666,3010,females,"lower secondary, primary and incomplete primary",14278,1458,10023015810000,Powiat koniński
2667,3010,females,tertiary,11967,9389,10023015810000,Powiat koniński
2668,3010,males,basic vocational or basic sectoral vocational,18853,11992,10023015810000,Powiat koniński
2669,3010,males,general secondary and post-secondary,15800,11892,10023015810000,Powiat koniński
2670,3010,males,"lower secondary, primary and incomplete primary",11436,2855,10023015810000,Powiat koniński
2671,3010,males,tertiary,6798,5676,10023015810000,Powiat koniński
2672,3011,females,basic vocational or basic sectoral vocational,8204,3700,10023015911000,Powiat kościański
2673,3011,females,general secondary and post-secondary,10096,6343,10023015911000,Powiat kościański
2674,3011,females,"lower secondary, primary and incomplete primary",6724,869,10023015911000,Powiat kościański
2675,3011,females,tertiary,7370,5961,10023015911000,Powiat kościański
2676,3011,males,basic vocational or basic sectoral vocational,12772,8563,10023015911000,Powiat kościański
2677,3011,males,general secondary and post-secondary,9203,7548,10023015911000,Powiat kościański
2678,3011,males,"lower secondary, primary and incomplete primary",4890,1543,10023015911000,Powiat kościański
2679,3011,males,tertiary,4271,3603,10023015911000,Powiat kościański
2680,3012,females,basic vocational or basic sectoral vocational,7780,3394,10023015712000,Powiat krotoszyński
2681,3012,females,general secondary and post-secondary,10785,6857,10023015712000,Powiat krotoszyński
2682,3012,females,"lower secondary, primary and incomplete primary",6237,649,10023015712000,Powiat krotoszyński
2683,3012,females,tertiary,6583,5252,10023015712000,Powiat krotoszyński
2684,3012,males,basic vocational or basic sectoral vocational,12094,7993,10023015712000,Powiat krotoszyński
2685,3012,males,general secondary and post-secondary,9673,7665,10023015712000,Powiat krotoszyński
2686,3012,males,"lower secondary, primary and incomplete primary",4844,1362,10023015712000,Powiat krotoszyński
2687,3012,males,tertiary,3840,3142,10023015712000,Powiat krotoszyński
2688,3013,females,basic vocational or basic sectoral vocational,5918,2903,10023015913000,Powiat leszczyński
2689,3013,females,general secondary and post-secondary,7240,4863,10023015913000,Powiat leszczyński
2690,3013,females,"lower secondary, primary and incomplete primary",4918,621,10023015913000,Powiat leszczyński
2691,3013,females,tertiary,5292,4371,10023015913000,Powiat leszczyński
2692,3013,males,basic vocational or basic sectoral vocational,9331,6560,10023015913000,Powiat leszczyński
2693,3013,males,general secondary and post-secondary,6761,5565,10023015913000,Powiat leszczyński
2694,3013,males,"lower secondary, primary and incomplete primary",3830,1073,10023015913000,Powiat leszczyński
2695,3013,males,tertiary,3341,2904,10023015913000,Powiat leszczyński
2696,3014,females,basic vocational or basic sectoral vocational,3493,1564,10023015914000,Powiat międzychodzki
2697,3014,females,general secondary and post-secondary,5138,3195,10023015914000,Powiat międzychodzki
2698,3014,females,"lower secondary, primary and incomplete primary",3401,455,10023015914000,Powiat międzychodzki
2699,3014,females,tertiary,2706,2043,10023015914000,Powiat międzychodzki
2700,3014,males,basic vocational or basic sectoral vocational,5828,3855,10023015914000,Powiat międzychodzki
2701,3014,males,general secondary and post-secondary,4264,3270,10023015914000,Powiat międzychodzki
2702,3014,males,"lower secondary, primary and incomplete primary",2938,915,10023015914000,Powiat międzychodzki
2703,3014,males,tertiary,1565,1204,10023015914000,Powiat międzychodzki
2704,3015,females,basic vocational or basic sectoral vocational,8175,4247,10023015915000,Powiat nowotomyski
2705,3015,females,general secondary and post-secondary,9551,6458,10023015915000,Powiat nowotomyski
2706,3015,females,"lower secondary, primary and incomplete primary",6377,881,10023015915000,Powiat nowotomyski
2707,3015,females,tertiary,6651,5442,10023015915000,Powiat nowotomyski
2708,3015,males,basic vocational or basic sectoral vocational,12473,8801,10023015915000,Powiat nowotomyski
2709,3015,males,general secondary and post-secondary,8484,7013,10023015915000,Powiat nowotomyski
2710,3015,males,"lower secondary, primary and incomplete primary",4741,1430,10023015915000,Powiat nowotomyski
2711,3015,males,tertiary,3876,3272,10023015915000,Powiat nowotomyski
2712,3016,females,basic vocational or basic sectoral vocational,5766,2687,10023016116000,Powiat obornicki
2713,3016,females,general secondary and post-secondary,7860,4993,10023016116000,Powiat obornicki
2714,3016,females,"lower secondary, primary and incomplete primary",5051,697,10023016116000,Powiat obornicki
2715,3016,females,tertiary,5087,3970,10023016116000,Powiat obornicki
2716,3016,males,basic vocational or basic sectoral vocational,9283,6231,10023016116000,Powiat obornicki
2717,3016,males,general secondary and post-secondary,6602,5209,10023016116000,Powiat obornicki
2718,3016,males,"lower secondary, primary and incomplete primary",4500,1449,10023016116000,Powiat obornicki
2719,3016,males,tertiary,3049,2470,10023016116000,Powiat obornicki
2720,3017,females,basic vocational or basic sectoral vocational,14924,6385,10023015717000,Powiat ostrowski
2721,3017,females,general secondary and post-secondary,23404,13766,10023015717000,Powiat ostrowski
2722,3017,females,"lower secondary, primary and incomplete primary",11861,1211,10023015717000,Powiat ostrowski
2723,3017,females,tertiary,15977,12406,10023015717000,Powiat ostrowski
2724,3017,males,basic vocational or basic sectoral vocational,22065,13685,10023015717000,Powiat ostrowski
2725,3017,males,general secondary and post-secondary,22166,16492,10023015717000,Powiat ostrowski
2726,3017,males,"lower secondary, primary and incomplete primary",9135,2129,10023015717000,Powiat ostrowski
2727,3017,males,tertiary,10419,8441,10023015717000,Powiat ostrowski
2728,3018,females,basic vocational or basic sectoral vocational,5290,2581,10023015718000,Powiat ostrzeszowski
2729,3018,females,general secondary and post-secondary,7966,4959,10023015718000,Powiat ostrzeszowski
2730,3018,females,"lower secondary, primary and incomplete primary",4681,487,10023015718000,Powiat ostrzeszowski
2731,3018,females,tertiary,4835,3851,10023015718000,Powiat ostrzeszowski
2732,3018,males,basic vocational or basic sectoral vocational,8866,5973,10023015718000,Powiat ostrzeszowski
2733,3018,males,general secondary and post-secondary,6904,5412,10023015718000,Powiat ostrzeszowski
2734,3018,males,"lower secondary, primary and incomplete primary",3848,996,10023015718000,Powiat ostrzeszowski
2735,3018,males,tertiary,2707,2218,10023015718000,Powiat ostrzeszowski
2736,3019,females,basic vocational or basic sectoral vocational,10302,3920,10023016019000,Powiat pilski
2737,3019,females,general secondary and post-secondary,19333,10946,10023016019000,Powiat pilski
2738,3019,females,"lower secondary, primary and incomplete primary",11382,1319,10023016019000,Powiat pilski
2739,3019,females,tertiary,13939,10311,10023016019000,Powiat pilski
2740,3019,males,basic vocational or basic sectoral vocational,15779,9134,10023016019000,Powiat pilski
2741,3019,males,general secondary and post-secondary,17680,12905,10023016019000,Powiat pilski
2742,3019,males,"lower secondary, primary and incomplete primary",9830,2620,10023016019000,Powiat pilski
2743,3019,males,tertiary,9463,7190,10023016019000,Powiat pilski
2744,3020,females,basic vocational or basic sectoral vocational,6049,2584,10023015720000,Powiat pleszewski
2745,3020,females,general secondary and post-secondary,8485,4806,10023015720000,Powiat pleszewski
2746,3020,females,"lower secondary, primary and incomplete primary",5650,552,10023015720000,Powiat pleszewski
2747,3020,females,tertiary,5650,4459,10023015720000,Powiat pleszewski
2748,3020,males,basic vocational or basic sectoral vocational,10040,6388,10023015720000,Powiat pleszewski
2749,3020,males,general secondary and post-secondary,7586,5675,10023015720000,Powiat pleszewski
2750,3020,males,"lower secondary, primary and incomplete primary",4434,1063,10023015720000,Powiat pleszewski
2751,3020,males,tertiary,3290,2713,10023015720000,Powiat pleszewski
2752,3021,females,basic vocational or basic sectoral vocational,27721,12797,10023016121000,Powiat poznański
2753,3021,females,general secondary and post-secondary,50378,33318,10023016121000,Powiat poznański
2754,3021,females,"lower secondary, primary and incomplete primary",27614,3441,10023016121000,Powiat poznański
2755,3021,females,tertiary,66860,55477,10023016121000,Powiat poznański
2756,3021,males,basic vocational or basic sectoral vocational,41215,27525,10023016121000,Powiat poznański
2757,3021,males,general secondary and post-secondary,50378,40563,10023016121000,Powiat poznański
2758,3021,males,"lower secondary, primary and incomplete primary",23958,5954,10023016121000,Powiat poznański
2759,3021,males,tertiary,47656,41482,10023016121000,Powiat poznański
2760,3022,females,basic vocational or basic sectoral vocational,6604,2901,10023015922000,Powiat rawicki
2761,3022,females,general secondary and post-secondary,7926,5064,10023015922000,Powiat rawicki
2762,3022,females,"lower secondary, primary and incomplete primary",4913,586,10023015922000,Powiat rawicki
2763,3022,females,tertiary,4976,3972,10023015922000,Powiat rawicki
2764,3022,males,basic vocational or basic sectoral vocational,9734,6544,10023015922000,Powiat rawicki
2765,3022,males,general secondary and post-secondary,7238,5656,10023015922000,Powiat rawicki
2766,3022,males,"lower secondary, primary and incomplete primary",4026,1206,10023015922000,Powiat rawicki
2767,3022,males,tertiary,2851,2287,10023015922000,Powiat rawicki
2768,3023,females,basic vocational or basic sectoral vocational,5187,2352,10023015823000,Powiat słupecki
2769,3023,females,general secondary and post-secondary,7660,4436,10023015823000,Powiat słupecki
2770,3023,females,"lower secondary, primary and incomplete primary",5941,677,10023015823000,Powiat słupecki
2771,3023,females,tertiary,5416,4185,10023015823000,Powiat słupecki
2772,3023,males,basic vocational or basic sectoral vocational,9256,6060,10023015823000,Powiat słupecki
2773,3023,males,general secondary and post-secondary,6833,5199,10023015823000,Powiat słupecki
2774,3023,males,"lower secondary, primary and incomplete primary",4753,1199,10023015823000,Powiat słupecki
2775,3023,males,tertiary,2995,2424,10023015823000,Powiat słupecki
2776,3024,females,basic vocational or basic sectoral vocational,8693,4200,10023016124000,Powiat szamotulski
2777,3024,females,general secondary and post-secondary,12419,8292,10023016124000,Powiat szamotulski
2778,3024,females,"lower secondary, primary and incomplete primary",7815,1069,10023016124000,Powiat szamotulski
2779,3024,females,tertiary,8492,6874,10023016124000,Powiat szamotulski
2780,3024,males,basic vocational or basic sectoral vocational,13373,9138,10023016124000,Powiat szamotulski
2781,3024,males,general secondary and post-secondary,11205,9083,10023016124000,Powiat szamotulski
2782,3024,males,"lower secondary, primary and incomplete primary",6455,2032,10023016124000,Powiat szamotulski
2783,3024,males,tertiary,5203,4326,10023016124000,Powiat szamotulski
2784,3025,females,basic vocational or basic sectoral vocational,5586,2579,10023016125000,Powiat średzki
2785,3025,females,general secondary and post-secondary,7340,4656,10023016125000,Powiat średzki
2786,3025,females,"lower secondary, primary and incomplete primary",5413,744,10023016125000,Powiat średzki
2787,3025,females,tertiary,6117,4895,10023016125000,Powiat średzki
2788,3025,males,basic vocational or basic sectoral vocational,8653,5914,10023016125000,Powiat średzki
2789,3025,males,general secondary and post-secondary,6977,5593,10023016125000,Powiat średzki
2790,3025,males,"lower secondary, primary and incomplete primary",4234,1340,10023016125000,Powiat średzki
2791,3025,males,tertiary,3687,3135,10023016125000,Powiat średzki
2792,3026,females,basic vocational or basic sectoral vocational,5974,2768,10023016126000,Powiat śremski
2793,3026,females,general secondary and post-secondary,8160,5178,10023016126000,Powiat śremski
2794,3026,females,"lower secondary, primary and incomplete primary",5185,631,10023016126000,Powiat śremski
2795,3026,females,tertiary,5903,4765,10023016126000,Powiat śremski
2796,3026,males,basic vocational or basic sectoral vocational,9076,6092,10023016126000,Powiat śremski
2797,3026,males,general secondary and post-secondary,7626,6017,10023016126000,Powiat śremski
2798,3026,males,"lower secondary, primary and incomplete primary",4027,1196,10023016126000,Powiat śremski
2799,3026,males,tertiary,3499,2931,10023016126000,Powiat śremski
2800,3027,females,basic vocational or basic sectoral vocational,7005,3409,10023015827000,Powiat turecki
2801,3027,females,general secondary and post-secondary,10824,6263,10023015827000,Powiat turecki
2802,3027,females,"lower secondary, primary and incomplete primary",8309,901,10023015827000,Powiat turecki
2803,3027,females,tertiary,8179,6334,10023015827000,Powiat turecki
2804,3027,males,basic vocational or basic sectoral vocational,10844,7011,10023015827000,Powiat turecki
2805,3027,males,general secondary and post-secondary,10360,7648,10023015827000,Powiat turecki
2806,3027,males,"lower secondary, primary and incomplete primary",7275,1861,10023015827000,Powiat turecki
2807,3027,males,tertiary,4590,3731,10023015827000,Powiat turecki
2808,3028,females,basic vocational or basic sectoral vocational,6940,3110,10023016028000,Powiat wągrowiecki
2809,3028,females,general secondary and post-secondary,9086,5560,10023016028000,Powiat wągrowiecki
2810,3028,females,"lower secondary, primary and incomplete primary",6506,886,10023016028000,Powiat wągrowiecki
2811,3028,females,tertiary,5655,4414,10023016028000,Powiat wągrowiecki
2812,3028,males,basic vocational or basic sectoral vocational,11462,7789,10023016028000,Powiat wągrowiecki
2813,3028,males,general secondary and post-secondary,7703,6146,10023016028000,Powiat wągrowiecki
2814,3028,males,"lower secondary, primary and incomplete primary",5387,1787,10023016028000,Powiat wągrowiecki
2815,3028,males,tertiary,3191,2581,10023016028000,Powiat wągrowiecki
2816,3029,females,basic vocational or basic sectoral vocational,6341,3408,10023015929000,Powiat wolsztyński
2817,3029,females,general secondary and post-secondary,6834,4557,10023015929000,Powiat wolsztyński
2818,3029,females,"lower secondary, primary and incomplete primary",5178,714,10023015929000,Powiat wolsztyński
2819,3029,females,tertiary,4781,3862,10023015929000,Powiat wolsztyński
2820,3029,males,basic vocational or basic sectoral vocational,9862,7118,10023015929000,Powiat wolsztyński
2821,3029,males,general secondary and post-secondary,6252,5092,10023015929000,Powiat wolsztyński
2822,3029,males,"lower secondary, primary and incomplete primary",3922,1179,10023015929000,Powiat wolsztyński
2823,3029,males,tertiary,2616,2171,10023015929000,Powiat wolsztyński
2824,3030,females,basic vocational or basic sectoral vocational,7500,3351,10023015830000,Powiat wrzesiński
2825,3030,females,general secondary and post-secondary,10350,6201,10023015830000,Powiat wrzesiński
2826,3030,females,"lower secondary, primary and incomplete primary",6924,869,10023015830000,Powiat wrzesiński
2827,3030,females,tertiary,7964,6278,10023015830000,Powiat wrzesiński
2828,3030,males,basic vocational or basic sectoral vocational,11326,7633,10023015830000,Powiat wrzesiński
2829,3030,males,general secondary and post-secondary,9582,7505,10023015830000,Powiat wrzesiński
2830,3030,males,"lower secondary, primary and incomplete primary",5437,1470,10023015830000,Powiat wrzesiński
2831,3030,males,tertiary,4860,4083,10023015830000,Powiat wrzesiński
2832,3031,females,basic vocational or basic sectoral vocational,5552,2297,10023016031000,Powiat złotowski
2833,3031,females,general secondary and post-secondary,9315,5198,10023016031000,Powiat złotowski
2834,3031,females,"lower secondary, primary and incomplete primary",7102,938,10023016031000,Powiat złotowski
2835,3031,females,tertiary,5556,4016,10023016031000,Powiat złotowski
2836,3031,males,basic vocational or basic sectoral vocational,9265,5796,10023016031000,Powiat złotowski
2837,3031,males,general secondary and post-secondary,8188,5872,10023016031000,Powiat złotowski
2838,3031,males,"lower secondary, primary and incomplete primary",6171,1836,10023016031000,Powiat złotowski
2839,3031,males,tertiary,3394,2498,10023016031000,Powiat złotowski
2840,3061,females,basic vocational or basic sectoral vocational,7314,2489,10023015761000,Powiat m. Kalisz
2841,3061,females,general secondary and post-secondary,15018,7231,10023015761000,Powiat m. Kalisz
2842,3061,females,"lower secondary, primary and incomplete primary",7538,880,10023015761000,Powiat m. Kalisz
2843,3061,females,tertiary,12820,9339,10023015761000,Powiat m. Kalisz
2844,3061,males,basic vocational or basic sectoral vocational,9455,5008,10023015761000,Powiat m. Kalisz
2845,3061,males,general secondary and post-secondary,12514,8201,10023015761000,Powiat m. Kalisz
2846,3061,males,"lower secondary, primary and incomplete primary",6331,1645,10023015761000,Powiat m. Kalisz
2847,3061,males,tertiary,8486,6352,10023015761000,Powiat m. Kalisz
2848,3062,females,basic vocational or basic sectoral vocational,4785,1471,10023015862000,Powiat m. Konin
2849,3062,females,general secondary and post-secondary,11423,4985,10023015862000,Powiat m. Konin
2850,3062,females,"lower secondary, primary and incomplete primary",5377,370,10023015862000,Powiat m. Konin
2851,3062,females,tertiary,9424,6476,10023015862000,Powiat m. Konin
2852,3062,males,basic vocational or basic sectoral vocational,7319,3454,10023015862000,Powiat m. Konin
2853,3062,males,general secondary and post-secondary,10204,6200,10023015862000,Powiat m. Konin
2854,3062,males,"lower secondary, primary and incomplete primary",4085,782,10023015862000,Powiat m. Konin
2855,3062,males,tertiary,6008,4419,10023015862000,Powiat m. Konin
2856,3063,females,basic vocational or basic sectoral vocational,4822,1752,10023015963000,Powiat m. Leszno
2857,3063,females,general secondary and post-secondary,9367,4898,10023015963000,Powiat m. Leszno
2858,3063,females,"lower secondary, primary and incomplete primary",4110,478,10023015963000,Powiat m. Leszno
2859,3063,females,tertiary,8174,6042,10023015963000,Powiat m. Leszno
2860,3063,males,basic vocational or basic sectoral vocational,6419,3688,10023015963000,Powiat m. Leszno
2861,3063,males,general secondary and post-secondary,8179,5786,10023015963000,Powiat m. Leszno
2862,3063,males,"lower secondary, primary and incomplete primary",3237,774,10023015963000,Powiat m. Leszno
2863,3063,males,tertiary,5904,4517,10023015963000,Powiat m. Leszno
2864,3064,females,basic vocational or basic sectoral vocational,30179,10860,10023016264000,Powiat m. Poznań
2865,3064,females,general secondary and post-secondary,74038,38744,10023016264000,Powiat m. Poznań
2866,3064,females,"lower secondary, primary and incomplete primary",27575,4025,10023016264000,Powiat m. Poznań
2867,3064,females,tertiary,109413,83199,10023016264000,Powiat m. Poznań
2868,3064,males,basic vocational or basic sectoral vocational,38768,20693,10023016264000,Powiat m. Poznań
2869,3064,males,general secondary and post-secondary,66130,46624,10023016264000,Powiat m. Poznań
2870,3064,males,"lower secondary, primary and incomplete primary",23337,6071,10023016264000,Powiat m. Poznań
2871,3064,males,tertiary,80360,65031,10023016264000,Powiat m. Poznań
2872,3201,females,basic vocational or basic sectoral vocational,3741,1387,10023216301000,Powiat białogardzki
2873,3201,females,general secondary and post-secondary,6391,3395,10023216301000,Powiat białogardzki
2874,3201,females,"lower secondary, primary and incomplete primary",4846,641,10023216301000,Powiat białogardzki
2875,3201,females,tertiary,3746,2671,10023216301000,Powiat białogardzki
2876,3201,males,basic vocational or basic sectoral vocational,5831,3134,10023216301000,Powiat białogardzki
2877,3201,males,general secondary and post-secondary,5628,3724,10023216301000,Powiat białogardzki
2878,3201,males,"lower secondary, primary and incomplete primary",4512,1282,10023216301000,Powiat białogardzki
2879,3201,males,tertiary,2276,1565,10023216301000,Powiat białogardzki
2880,3202,females,basic vocational or basic sectoral vocational,3706,1323,10023216402000,Powiat choszczeński
2881,3202,females,general secondary and post-secondary,6079,3113,10023216402000,Powiat choszczeński
2882,3202,females,"lower secondary, primary and incomplete primary",5335,665,10023216402000,Powiat choszczeński
2883,3202,females,tertiary,3696,2634,10023216402000,Powiat choszczeński
2884,3202,males,basic vocational or basic sectoral vocational,5786,3279,10023216402000,Powiat choszczeński
2885,3202,males,general secondary and post-secondary,5621,3795,10023216402000,Powiat choszczeński
2886,3202,males,"lower secondary, primary and incomplete primary",4950,1476,10023216402000,Powiat choszczeński
2887,3202,males,tertiary,2259,1589,10023216402000,Powiat choszczeński
2888,3203,females,basic vocational or basic sectoral vocational,4669,1713,10023216403000,Powiat drawski
2889,3203,females,general secondary and post-secondary,7516,4099,10023216403000,Powiat drawski
2890,3203,females,"lower secondary, primary and incomplete primary",5661,688,10023216403000,Powiat drawski
2891,3203,females,tertiary,4588,3238,10023216403000,Powiat drawski
2892,3203,males,basic vocational or basic sectoral vocational,7113,3862,10023216403000,Powiat drawski
2893,3203,males,general secondary and post-secondary,6817,4540,10023216403000,Powiat drawski
2894,3203,males,"lower secondary, primary and incomplete primary",4994,1325,10023216403000,Powiat drawski
2895,3203,males,tertiary,2841,2013,10023216403000,Powiat drawski
2896,3204,females,basic vocational or basic sectoral vocational,6298,2574,10023216604000,Powiat goleniowski
2897,3204,females,general secondary and post-secondary,11068,6465,10023216604000,Powiat goleniowski
2898,3204,females,"lower secondary, primary and incomplete primary",8011,1131,10023216604000,Powiat goleniowski
