,county_code,year,wage,county_kts,county_name,tp1_nc_pop,tp2_yr_pop,tp3a_nc_employed,tp4a_employed,tp5a_employed_18-64,tp5c_employed,tp6a_employed_18-64,tp6c_employed
6459,210.0,2019,4173.43,10030210110000,Powiat lubański,46595,47110.0,21746.0,24497.0,26956.0,26664.0,17925.0,24325.0
6460,211.0,2019,8274.57,10030210211000,Powiat lubiński,90704,90372.0,44027.0,48259.0,50952.0,51151.0,34793.0,47920.0
6461,212.0,2019,4284.69,10030210112000,Powiat lwówecki,38811,39773.0,17575.0,20085.0,22986.0,22512.0,14844.0,19944.0
6462,213.0,2019,3996.41,10030210413000,Powiat milicki,31027,30952.0,16174.0,17488.0,17800.0,17519.0,12861.0,17365.0
6463,214.0,2019,4457.79,10030210414000,Powiat oleśnicki,91536,90274.0,50426.0,53894.0,52743.0,51095.0,40265.0,53515.0
6464,215.0,2019,4804.75,10030210415000,Powiat oławski,66642,64620.0,36495.0,39030.0,37346.0,36575.0,28846.0,38757.0
6465,216.0,2019,5338.08,10030210216000,Powiat polkowicki,52620,52822.0,26442.0,29052.0,31571.0,29897.0,22205.0,28848.0
6466,217.0,2019,4774.0,10030210417000,Powiat strzeliński,36837,37160.0,18984.0,20847.0,21608.0,21033.0,15502.0,20700.0
6467,218.0,2019,5069.72,10030210418000,Powiat średzki,48878,46044.0,28010.0,28501.0,27714.0,26061.0,21937.0,28301.0
6468,219.0,2019,4741.36,10030210319000,Powiat świdnicki,134638,135018.0,66834.0,74665.0,76996.0,76420.0,54449.0,74141.0
6469,220.0,2019,4237.62,10030210420000,Powiat trzebnicki,74466,71627.0,41088.0,42976.0,42343.0,40541.0,32488.0,42675.0
6470,221.0,2019,4065.01,10030210321000,Powiat wałbrzyski,47771,48351.0,21512.0,24562.0,27681.0,27367.0,17982.0,24390.0
6471,222.0,2019,5473.27,10030210422000,Powiat wołowski,40252,40038.0,20291.0,22101.0,23220.0,22662.0,16390.0,21946.0
6472,223.0,2019,5324.29,10030210423000,Powiat wrocławski,142581,121850.0,90479.0,83102.0,75007.0,68967.0,65416.0,82519.0
6473,224.0,2019,4178.5,10030210324000,Powiat ząbkowicki,55208,56370.0,25917.0,29538.0,32162.0,31905.0,21551.0,29331.0
6474,225.0,2019,4521.09,10030210125000,Powiat zgorzelecki,77257,77349.0,36330.0,40995.0,44555.0,43780.0,30197.0,40707.0
6475,226.0,2019,4731.02,10030210126000,Powiat złotoryjski,36516,37368.0,17456.0,19880.0,21892.0,21150.0,14893.0,19740.0
6476,261.0,2019,4848.79,10030210161000,Powiat m. Jelenia Góra,69432,69375.0,32309.0,36561.0,37331.0,39266.0,25158.0,36304.0
6477,262.0,2019,4719.65,10030210262000,Powiat m. Legnica,83631,85376.0,40849.0,46701.0,48197.0,48323.0,33713.0,46373.0
6478,264.0,2019,5757.54,10030210564000,Powiat m. Wrocław,591335,547337.0,345939.0,348106.0,307074.0,309793.0,249743.0,345663.0
6479,265.0,2019,5189.24,10030210365000,Powiat m. Wałbrzych,93685,97800.0,40714.0,48802.0,53994.0,55355.0,34454.0,48460.0
6480,401.0,2019,3918.09,10040410801000,Powiat aleksandrowski,47168,47137.0,22682.0,24417.0,25828.0,25218.0,17674.0,23708.0
6481,402.0,2019,4027.09,10040410702000,Powiat brodnicki,66389,65426.0,34865.0,37162.0,37148.0,35003.0,27873.0,36083.0
6482,403.0,2019,4449.27,10040410603000,Powiat bydgoski,103150,98492.0,57876.0,59982.0,57031.0,52693.0,45881.0,58240.0
6483,404.0,2019,4117.98,10040410704000,Powiat chełmiński,43201,43724.0,21150.0,23873.0,24683.0,23392.0,17803.0,23180.0
6484,405.0,2019,4521.71,10040410705000,Powiat golubsko-dobrzyński,37717,37730.0,19011.0,20450.0,21356.0,20186.0,15290.0,19856.0
6485,406.0,2019,4294.97,10040410706000,Powiat grudziądzki,33300,33407.0,17021.0,18608.0,19202.0,17873.0,14129.0,18067.0
6486,407.0,2019,4141.32,10040416707000,Powiat inowrocławski,135028,137407.0,65826.0,72413.0,76024.0,73513.0,52926.0,70311.0
6487,408.0,2019,3761.3,10040410808000,Powiat lipnowski,54670,55134.0,26100.0,28339.0,31430.0,29497.0,21341.0,27516.0
6488,409.0,2019,4107.94,10040416709000,Powiat mogileński,38325,38774.0,19474.0,21093.0,21601.0,20744.0,15523.0,20481.0
6489,410.0,2019,4102.99,10040416710000,Powiat nakielski,71711,72204.0,36422.0,39857.0,40887.0,38629.0,29814.0,38699.0
6490,411.0,2019,3906.53,10040410811000,Powiat radziejowski,34028,34628.0,16891.0,18007.0,19143.0,18526.0,13150.0,17484.0
6491,412.0,2019,3979.24,10040410712000,Powiat rypiński,36136,36536.0,18010.0,19437.0,20318.0,19547.0,14279.0,18873.0
6492,413.0,2019,3977.99,10040416813000,Powiat sępoleński,33826,34371.0,16990.0,18835.0,19273.0,18388.0,13952.0,18288.0
6493,414.0,2019,4580.35,10040416814000,Powiat świecki,82391,82984.0,41258.0,45558.0,46729.0,44396.0,33889.0,44235.0
6494,415.0,2019,4027.12,10040410615000,Powiat toruński,93299,88919.0,50211.0,52018.0,51818.0,47572.0,40044.0,50507.0
6495,416.0,2019,3919.91,10040416816000,Powiat tucholski,40210,40273.0,20437.0,21949.0,22639.0,21546.0,16299.0,21311.0
6496,417.0,2019,4334.78,10040410717000,Powiat wąbrzeski,28488,28866.0,13967.0,15559.0,16141.0,15443.0,11493.0,15107.0
6497,418.0,2019,4107.48,10040410818000,Powiat włocławski,72400,73605.0,36307.0,39084.0,41216.0,39379.0,28911.0,37949.0
6498,419.0,2019,3896.63,10040416719000,Powiat żniński,58848,59175.0,29591.0,31895.0,32888.0,31659.0,23417.0,30969.0
6499,461.0,2019,4957.38,10040410661000,Powiat m. Bydgoszcz,297903,300950.0,149713.0,167629.0,157933.0,161008.0,116207.0,162762.0
6500,462.0,2019,3976.49,10040410762000,Powiat m. Grudziądz,79760,80528.0,36261.0,41311.0,43129.0,43082.0,29227.0,40111.0
6501,463.0,2019,4980.31,10040410663000,Powiat m. Toruń,174283,172622.0,88317.0,97014.0,92737.0,92353.0,68848.0,94196.0
6502,464.0,2019,4505.6,10040410864000,Powiat m. Włocławek,93166,95490.0,42377.0,48031.0,50483.0,51087.0,33544.0,46637.0
6503,601.0,2019,3991.12,10060610901000,Powiat bialski,91805,93336.0,45518.0,49468.0,49567.0,47041.0,35500.0,46689.0
6504,602.0,2019,4176.81,10060611002000,Powiat biłgorajski,85748,86346.0,42571.0,46627.0,45392.0,43518.0,33124.0,44007.0
6505,603.0,2019,3921.71,10060611003000,Powiat chełmski,65266,66398.0,30052.0,32933.0,35593.0,33465.0,23857.0,31083.0
6506,604.0,2019,4205.48,10060611004000,Powiat hrubieszowski,52616,54649.0,23429.0,26450.0,28046.0,27543.0,18343.0,24964.0
6507,605.0,2019,4225.92,10060611205000,Powiat janowski,38523,39280.0,18673.0,20543.0,20485.0,19797.0,14478.0,19389.0
6508,606.0,2019,4096.88,10060611006000,Powiat krasnostawski,54201,55143.0,24432.0,26634.0,27782.0,27792.0,18133.0,25138.0
6509,607.0,2019,3961.16,10060611207000,Powiat kraśnicki,80681,82420.0,37756.0,42364.0,42371.0,41540.0,29431.0,39984.0
6510,608.0,2019,4003.85,10060611108000,Powiat lubartowski,74278,74727.0,37357.0,40203.0,39374.0,37662.0,28626.0,37945.0
6511,609.0,2019,3943.73,10060611109000,Powiat lubelski,136865,129932.0,75684.0,76530.0,69937.0,65486.0,55666.0,72231.0
6512,610.0,2019,6177.04,10060611110000,Powiat łęczyński,47801,47894.0,24652.0,26581.0,26436.0,24139.0,19827.0,25088.0
6513,611.0,2019,3846.62,10060611211000,Powiat łukowski,86678,88317.0,45834.0,49634.0,46854.0,44512.0,35584.0,46846.0
6514,612.0,2019,3927.8,10060611212000,Powiat opolski,49813,50542.0,24511.0,26787.0,26346.0,25473.0,18870.0,25282.0
6515,613.0,2019,4092.69,10060610913000,Powiat parczewski,29015,29504.0,13766.0,15165.0,15321.0,14870.0,10642.0,14313.0
6516,614.0,2019,4902.81,10060611214000,Powiat puławski,96299,97736.0,47043.0,51214.0,49068.0,49259.0,34745.0,48336.0
6517,615.0,2019,4064.52,10060610915000,Powiat radzyński,48525,49536.0,24846.0,26948.0,26175.0,24966.0,19242.0,25434.0
6518,616.0,2019,4014.66,10060611216000,Powiat rycki,45801,47596.0,23204.0,25464.0,24661.0,23988.0,17829.0,24033.0
6519,617.0,2019,4861.68,10060611117000,Powiat świdnicki,61549,61436.0,30367.0,32745.0,31459.0,30964.0,22659.0,30906.0
6520,618.0,2019,3906.06,10060611018000,Powiat tomaszowski,69919,71592.0,33316.0,37085.0,37376.0,36082.0,26163.0,35001.0
6521,619.0,2019,3924.59,10060610919000,Powiat włodawski,31818,32706.0,14098.0,15732.0,17084.0,16484.0,11104.0,14848.0
6522,620.0,2019,3671.45,10060611020000,Powiat zamojski,90075,91620.0,43793.0,48009.0,47860.0,46176.0,33890.0,45312.0
6523,661.0,2019,4165.17,10060610961000,Powiat m. Biała Podlaska,47883,48500.0,23800.0,26044.0,25967.0,24444.0,18844.0,24581.0
6524,662.0,2019,4182.86,10060611062000,Powiat m. Chełm,52801,54064.0,23318.0,26221.0,27869.0,27248.0,18266.0,24748.0
6525,663.0,2019,5054.93,10060611163000,Powiat m. Lublin,292096,289752.0,150753.0,162841.0,148403.0,146035.0,112706.0,153692.0
6526,664.0,2019,4579.4,10060611064000,Powiat m. Zamość,53035,54965.0,24273.0,27922.0,28572.0,27702.0,19614.0,26354.0
6527,801.0,2019,4730.58,10020811301000,Powiat gorzowski,61787,60177.0,33327.0,35865.0,34993.0,32796.0,27697.0,35604.0
6528,802.0,2019,4361.37,10020811402000,Powiat krośnieński,46906,46764.0,22638.0,25112.0,26418.0,25486.0,18840.0,24929.0
6529,803.0,2019,4263.28,10020811303000,Powiat międzyrzecki,48528,48864.0,24346.0,26924.0,27424.0,26631.0,20067.0,26728.0
6530,804.0,2019,4517.64,10020811404000,Powiat nowosolski,72448,72931.0,34533.0,38653.0,40229.0,39747.0,28316.0,38372.0
6531,805.0,2019,4278.58,10020811305000,Powiat słubicki,40014,39558.0,20595.0,22983.0,22908.0,21559.0,17675.0,22816.0
6532,806.0,2019,4328.07,10020811306000,Powiat strzelecko-drezdenecki,41296,41275.0,20463.0,22247.0,23193.0,22495.0,16602.0,22085.0
6533,807.0,2019,3992.31,10020811307000,Powiat sulęciński,29313,29548.0,14890.0,16665.0,16955.0,16104.0,12699.0,16544.0
6534,808.0,2019,4566.65,10020811408000,Powiat świebodziński,47209,46929.0,24261.0,26515.0,26510.0,25576.0,19891.0,26322.0
6535,809.0,2019,4657.96,10020811409000,Powiat zielonogórski,64482,63748.0,33651.0,36464.0,36393.0,34743.0,27645.0,36198.0
6536,810.0,2019,4155.89,10020811410000,Powiat żagański,66221,67497.0,30799.0,34963.0,37800.0,36786.0,26003.0,34709.0
6537,811.0,2019,4769.05,10020811411000,Powiat żarski,81270,82018.0,38559.0,43306.0,46105.0,44700.0,32328.0,42990.0
6538,812.0,2019,4234.83,10020811412000,Powiat wschowski,32541,32634.0,16170.0,17786.0,18447.0,17786.0,13352.0,17656.0
6539,861.0,2019,4496.08,10020811361000,Powiat m. Gorzów Wielkopolski,105129,105172.0,52126.0,58896.0,56913.0,57319.0,42326.0,58467.0
6540,862.0,2019,4893.47,10020811462000,Powiat m. Zielona Góra,121615,119723.0,64787.0,70158.0,65039.0,65249.0,50615.0,69647.0
6541,1001.0,2019,6695.94,10051011701000,Powiat bełchatowski,94355,94686.0,50266.0,53876.0,55614.0,50468.0,40779.0,51928.0
6542,1002.0,2019,4448.31,10051011902000,Powiat kutnowski,82354,83636.0,41491.0,44745.0,46154.0,44578.0,31820.0,43127.0
6543,1003.0,2019,3798.69,10051011803000,Powiat łaski,42945,42766.0,22985.0,24334.0,24077.0,22794.0,17655.0,23454.0
6544,1004.0,2019,4378.45,10051011904000,Powiat łęczycki,41967,42739.0,22348.0,23848.0,23712.0,22780.0,17051.0,22986.0
6545,1005.0,2019,4080.42,10051011905000,Powiat łowicki,65783,66605.0,35768.0,38098.0,37000.0,35500.0,27273.0,36720.0
6546,1006.0,2019,4041.73,10051011506000,Powiat łódzki wschodni,63333,60739.0,35304.0,35836.0,34559.0,32374.0,26276.0,34540.0
6547,1007.0,2019,3940.12,10051011707000,Powiat opoczyński,63071,63897.0,32594.0,34696.0,36228.0,34057.0,25351.0,33441.0
6548,1008.0,2019,4408.23,10051011508000,Powiat pabianicki,104780,102288.0,54916.0,57793.0,56160.0,54520.0,40890.0,55703.0
6549,1009.0,2019,4151.26,10051011809000,Powiat pajęczański,43197,43888.0,22730.0,24358.0,24775.0,23392.0,17719.0,23477.0
6550,1010.0,2019,3986.06,10051011710000,Powiat piotrkowski,77845,76560.0,41558.0,43256.0,43424.0,40806.0,31617.0,41692.0
6551,1011.0,2019,5252.21,10051011811000,Powiat poddębicki,34719,35125.0,18750.0,19846.0,19598.0,18722.0,14269.0,19128.0
6552,1012.0,2019,3942.12,10051011712000,Powiat radomszczański,95905,96944.0,47680.0,51380.0,53738.0,51671.0,36703.0,49522.0
6553,1013.0,2019,4255.27,10051011913000,Powiat rawski,40520,40962.0,22836.0,24250.0,23073.0,21833.0,17602.0,23372.0
6554,1014.0,2019,4272.65,10051011814000,Powiat sieradzki,98842,100180.0,53892.0,57704.0,56538.0,53396.0,41966.0,55617.0
6555,1015.0,2019,4137.68,10051011915000,Powiat skierniewicki,32376,31956.0,18283.0,18854.0,18036.0,17033.0,13713.0,18172.0
6556,1016.0,2019,4091.46,10051011716000,Powiat tomaszowski,98105,99041.0,49328.0,53086.0,54660.0,52789.0,37755.0,51166.0
6557,1017.0,2019,4166.35,10051011817000,Powiat wieluński,64350,64991.0,34353.0,36850.0,36479.0,34640.0,26654.0,35517.0
6558,1018.0,2019,3727.74,10051011818000,Powiat wieruszowski,36068,35569.0,20859.0,21626.0,20384.0,18958.0,15971.0,20844.0
6559,1019.0,2019,3971.72,10051011819000,Powiat zduńskowolski,56056,56477.0,28675.0,30949.0,31697.0,30102.0,22384.0,29830.0
6560,1020.0,2019,4655.05,10051011520000,Powiat zgierski,145493,141607.0,78076.0,81141.0,78461.0,75477.0,57936.0,78206.0
6561,1021.0,2019,3806.53,10051011521000,Powiat brzeziński,26323,26179.0,14333.0,15027.0,14688.0,13953.0,10864.0,14483.0
6562,1061.0,2019,5174.84,10051011661000,Powiat m. Łódź,597630,592682.0,308712.0,330124.0,311480.0,315900.0,223575.0,318184.0
6563,1062.0,2019,4089.07,10051011762000,Powiat m. Piotrków Trybunalski,60556,62413.0,29629.0,32954.0,34017.0,33266.0,23146.0,31762.0
6564,1063.0,2019,4293.9,10051011963000,Powiat m. Skierniewice,40159,40360.0,21479.0,22965.0,22405.0,21512.0,16429.0,22134.0
6565,1201.0,2019,4289.47,10011212001000,Powiat bocheński,89762,87819.0,50188.0,52867.0,48837.0,46983.0,39516.0,51054.0
6566,1202.0,2019,3954.37,10011212402000,Powiat brzeski,78485,77826.0,42636.0,46306.0,43321.0,41637.0,34645.0,44718.0
6567,1203.0,2019,4595.24,10011212303000,Powiat chrzanowski,106559,107347.0,51197.0,55498.0,57260.0,57431.0,39790.0,53595.0
6568,1204.0,2019,4085.83,10011212404000,Powiat dąbrowski,50340,50302.0,24395.0,27465.0,28140.0,26912.0,20651.0,26523.0
6569,1205.0,2019,3881.28,10011212205000,Powiat gorlicki,91159,91106.0,45629.0,49197.0,50012.0,48742.0,36299.0,47510.0
6570,1206.0,2019,5514.71,10011212006000,Powiat krakowski,249758,232436.0,145209.0,143413.0,128612.0,124353.0,106658.0,138495.0
6571,1207.0,2019,3870.43,10011212207000,Powiat limanowski,108136,106198.0,60226.0,63613.0,60016.0,56816.0,48319.0,61431.0
6572,1208.0,2019,4024.88,10011212008000,Powiat miechowski,41583,41835.0,21805.0,23135.0,21847.0,22382.0,16238.0,22341.0
6573,1209.0,2019,4286.31,10011212009000,Powiat myślenicki,107969,104342.0,62964.0,65005.0,59111.0,55823.0,49497.0,62776.0
6574,1210.0,2019,3909.31,10011212210000,Powiat nowosądecki,177458,175765.0,95932.0,102647.0,99848.0,94034.0,78376.0,99126.0
6575,1211.0,2019,3945.52,10011216911000,Powiat nowotarski,161879,159633.0,82713.0,94024.0,88964.0,85404.0,70430.0,90799.0
6576,1212.0,2019,4671.2,10011212312000,Powiat olkuski,95024,95670.0,48147.0,51470.0,50756.0,51183.0,36703.0,49705.0
6577,1213.0,2019,4615.99,10011212313000,Powiat oświęcimski,130899,130500.0,66163.0,70862.0,70115.0,69818.0,51173.0,68431.0
6578,1214.0,2019,4260.59,10011212014000,Powiat proszowicki,37067,36786.0,20557.0,21741.0,19922.0,19681.0,15825.0,20995.0
6579,1215.0,2019,4212.34,10011216915000,Powiat suski,70990,70129.0,38218.0,40324.0,38755.0,37519.0,29952.0,38941.0
6580,1216.0,2019,3779.1,10011212416000,Powiat tarnowski,169417,168997.0,89141.0,97680.0,94617.0,90413.0,73506.0,94330.0
6581,1217.0,2019,4459.57,10011216917000,Powiat tatrzański,57356,57149.0,28750.0,32746.0,31027.0,30575.0,23896.0,31623.0
6582,1218.0,2019,4085.96,10011212318000,Powiat wadowicki,134934,133256.0,73013.0,77022.0,73822.0,71292.0,57351.0,74380.0
6583,1219.0,2019,4768.99,10011212019000,Powiat wielicki,115556,105626.0,68536.0,66967.0,59580.0,56510.0,50771.0,64670.0
6584,1261.0,2019,5878.79,10011212161000,Powiat m. Kraków,702053,662864.0,407738.0,414290.0,350734.0,354632.0,294635.0,400081.0
6585,1262.0,2019,4115.73,10011212262000,Powiat m. Nowy Sącz,70031,70547.0,34599.0,38801.0,38013.0,37743.0,28101.0,37470.0
6586,1263.0,2019,5216.76,10011212463000,Powiat m. Tarnów,94241,94563.0,43474.0,49362.0,48857.0,50591.0,34279.0,47669.0
6587,1401.0,2019,4119.06,10071422701000,Powiat białobrzeski,27916,27660.0,15870.0,16513.0,16726.0,16319.0,12343.0,15998.0
6588,1402.0,2019,4755.95,10071422502000,Powiat ciechanowski,74840,75771.0,39878.0,42735.0,45305.0,44705.0,31585.0,41402.0
6589,1403.0,2019,4373.13,10071427103000,Powiat garwoliński,89043,89218.0,50491.0,53085.0,53891.0,52639.0,39636.0,51429.0
6590,1404.0,2019,4236.19,10071427004000,Powiat gostyniński,38010,38658.0,18592.0,20179.0,22700.0,22808.0,14647.0,19550.0
6591,1405.0,2019,5395.42,10071413005000,Powiat grodziski,85264,78431.0,49804.0,48784.0,46802.0,46274.0,35984.0,47262.0
6592,1406.0,2019,4854.27,10071427306000,Powiat grójecki,83976,82322.0,49208.0,50710.0,48700.0,48570.0,37082.0,49128.0
6593,1407.0,2019,5673.51,10071422707000,Powiat kozienicki,50586,51291.0,25539.0,27236.0,30012.0,30262.0,19699.0,26386.0
6594,1408.0,2019,4722.05,10071412908000,Powiat legionowski,106979,97115.0,62390.0,60308.0,58189.0,57298.0,44667.0,58427.0
6595,1409.0,2019,4257.08,10071422709000,Powiat lipski,28380,29146.0,13891.0,15010.0,16850.0,17196.0,10726.0,14542.0
6596,1410.0,2019,3991.2,10071427110000,Powiat łosicki,25526,25919.0,13388.0,14204.0,15072.0,15292.0,10210.0,13760.0
6597,1411.0,2019,4093.31,10071422611000,Powiat makowski,36903,37773.0,18562.0,20209.0,22388.0,22286.0,14805.0,19578.0
6598,1412.0,2019,4373.77,10071412912000,Powiat miński,133261,127071.0,76687.0,77005.0,76410.0,74972.0,57237.0,74603.0
6599,1413.0,2019,4244.24,10071422513000,Powiat mławski,60437,61268.0,31962.0,34678.0,36966.0,36148.0,25863.0,33596.0
6600,1414.0,2019,5781.86,10071413014000,Powiat nowodworski,68568,66599.0,39036.0,40292.0,40106.0,39293.0,29993.0,39035.0
6601,1415.0,2019,4281.28,10071422615000,Powiat ostrołęcki,73809,73527.0,39391.0,42278.0,45703.0,43381.0,32484.0,40959.0
6602,1416.0,2019,4308.21,10071422616000,Powiat ostrowski,60525,61453.0,31585.0,34045.0,36291.0,36257.0,24852.0,32983.0
6603,1417.0,2019,4983.6,10071412917000,Powiat otwocki,107544,103200.0,60681.0,61920.0,60631.0,60888.0,44967.0,59988.0
6604,1418.0,2019,5120.47,10071413018000,Powiat piaseczyński,172906,151988.0,104807.0,98032.0,92355.0,89673.0,73633.0,94974.0
6605,1419.0,2019,4332.92,10071427019000,Powiat płocki,94614,93680.0,50351.0,52742.0,56902.0,55271.0,39600.0,51096.0
6606,1420.0,2019,4421.56,10071422520000,Powiat płoński,73645,73535.0,39565.0,41621.0,43827.0,43386.0,30662.0,40322.0
6607,1421.0,2019,6124.57,10071413021000,Powiat pruszkowski,148946,137146.0,88119.0,86265.0,80472.0,80916.0,62568.0,83573.0
6608,1422.0,2019,4282.28,10071422622000,Powiat przasnyski,42802,43712.0,22046.0,23998.0,26216.0,25790.0,17791.0,23249.0
6609,1423.0,2019,4148.89,10071422723000,Powiat przysuski,34462,35471.0,16897.0,18268.0,20841.0,20928.0,13267.0,17698.0
6610,1424.0,2019,4195.24,10071422524000,Powiat pułtuski,43456,43434.0,23209.0,24540.0,26142.0,25626.0,18258.0,23775.0
6611,1425.0,2019,4018.68,10071422725000,Powiat radomski,128392,126847.0,64590.0,68244.0,77700.0,74840.0,51672.0,66115.0
6612,1426.0,2019,4073.76,10071427126000,Powiat siedlecki,68160,67826.0,37993.0,39814.0,40656.0,40017.0,29499.0,38572.0
6613,1427.0,2019,4163.16,10071427027000,Powiat sierpecki,42831,44071.0,21312.0,23314.0,26449.0,26002.0,17295.0,22586.0
6614,1428.0,2019,5098.89,10071427328000,Powiat sochaczewski,71942,71308.0,40650.0,42428.0,42571.0,42072.0,31310.0,41105.0
6615,1429.0,2019,4242.82,10071427129000,Powiat sokołowski,44773,45885.0,23923.0,25696.0,26505.0,27072.0,18347.0,24894.0
6616,1430.0,2019,3859.09,10071422730000,Powiat szydłowiecki,33025,33677.0,14925.0,16367.0,20203.0,19869.0,12137.0,15856.0
6617,1432.0,2019,5730.95,10071413032000,Powiat warszawski zachodni,109101,97968.0,65508.0,62308.0,58499.0,57801.0,45990.0,60364.0
6618,1433.0,2019,4188.07,10071427133000,Powiat węgrowski,54110,55265.0,29176.0,31280.0,32466.0,32606.0,22714.0,30304.0
6619,1434.0,2019,4790.56,10071412934000,Powiat wołomiński,222058,200751.0,133487.0,128079.0,124297.0,118443.0,98024.0,124083.0
6620,1435.0,2019,4110.84,10071422635000,Powiat wyszkowski,62377,61330.0,35025.0,36430.0,37423.0,36185.0,27477.0,35293.0
6621,1436.0,2019,4181.55,10071422736000,Powiat zwoleński,30116,30445.0,15249.0,16288.0,18203.0,17963.0,12038.0,15780.0
6622,1437.0,2019,3855.91,10071422537000,Powiat żuromiński,31723,32643.0,16114.0,17464.0,19404.0,19259.0,12832.0,16919.0
6623,1438.0,2019,4745.14,10071427338000,Powiat żyrardowski,65239,63421.0,35447.0,36530.0,37195.0,37418.0,26482.0,35391.0
6624,1461.0,2019,5175.65,10071422661000,Powiat m. Ostrołęka,43126,44133.0,20445.0,23082.0,26117.0,26038.0,16884.0,22361.0
6625,1462.0,2019,6091.56,10071427062000,Powiat m. Płock,100722,102129.0,49657.0,54639.0,58393.0,60256.0,38616.0,52934.0
6626,1463.0,2019,4684.64,10071422763000,Powiat m. Radom,176775,180771.0,83148.0,92736.0,104721.0,106655.0,66406.0,89842.0
6627,1464.0,2019,4857.69,10071427164000,Powiat m. Siedlce,65025,64454.0,34800.0,37061.0,37742.0,38028.0,26826.0,35905.0
6628,1465.0,2019,6802.6,10071412865000,Powiat m. st. Warszawa,1608993,1503188.0,965329.0,963544.0,858979.0,886881.0,680600.0,933482.0
6629,1601.0,2019,4546.01,10031613101000,Powiat brzeski,76537,76621.0,38639.0,43138.0,43427.0,41452.0,30715.0,40800.0
6630,1602.0,2019,4341.64,10031613102000,Powiat głubczycki,38919,39679.0,17793.0,20276.0,22100.0,21466.0,14187.0,19177.0
6631,1603.0,2019,5204.96,10031613203000,Powiat kędzierzyńsko-kozielski,78943,81918.0,37463.0,44481.0,45659.0,44318.0,31147.0,42071.0
6632,1604.0,2019,4291.66,10031613204000,Powiat kluczborski,55467,56989.0,27187.0,31629.0,32398.0,30831.0,22589.0,29915.0
6633,1605.0,2019,5156.01,10031613205000,Powiat krapkowicki,53313,55356.0,26272.0,31719.0,31607.0,29948.0,22752.0,30000.0
6634,1606.0,2019,4502.51,10031613106000,Powiat namysłowski,36592,36319.0,18941.0,20629.0,20683.0,19649.0,14759.0,19511.0
6635,1607.0,2019,4218.98,10031613107000,Powiat nyski,116471,118541.0,54463.0,62234.0,66275.0,64131.0,43712.0,58861.0
6636,1608.0,2019,4176.75,10031613208000,Powiat oleski,54562,55637.0,27497.0,31880.0,31508.0,30100.0,22681.0,30152.0
6637,1609.0,2019,4371.57,10031613209000,Powiat opolski,105701,107330.0,54311.0,63969.0,61835.0,58066.0,46298.0,60502.0
6638,1610.0,2019,4101.26,10031613110000,Powiat prudnicki,46526,47628.0,22483.0,25957.0,26732.0,25767.0,18303.0,24550.0
6639,1611.0,2019,4494.88,10031613211000,Powiat strzelecki,63133,64216.0,31029.0,36667.0,36862.0,34741.0,26442.0,34680.0
6640,1661.0,2019,5147.55,10031613261000,Powiat m. Opole,112033,110205.0,60273.0,66013.0,60053.0,59621.0,45190.0,62435.0
6641,1801.0,2019,4270.42,10061813301000,Powiat bieszczadzki,18363,18581.0,8348.0,9383.0,9640.0,9030.0,7055.0,9066.0
6642,1802.0,2019,3915.6,10061813302000,Powiat brzozowski,55072,55133.0,25028.0,27181.0,28082.0,26795.0,20065.0,26262.0
6643,1803.0,2019,4304.06,10061813603000,Powiat dębicki,114327,113761.0,57911.0,63365.0,58480.0,55288.0,47208.0,61223.0
6644,1804.0,2019,4245.21,10061813404000,Powiat jarosławski,101790,102419.0,48440.0,53155.0,51997.0,49776.0,39111.0,51359.0
6645,1805.0,2019,4117.45,10061813305000,Powiat jasielski,96522,97328.0,43957.0,48469.0,49452.0,47301.0,35692.0,46831.0
6646,1806.0,2019,3924.85,10061813506000,Powiat kolbuszowski,53247,53101.0,25482.0,28834.0,27528.0,25807.0,21663.0,27859.0
6647,1807.0,2019,3790.78,10061813307000,Powiat krośnieński,94676,94607.0,46073.0,49574.0,47816.0,45979.0,36313.0,47899.0
6648,1808.0,2019,4150.73,10061813608000,Powiat leżajski,58700,59048.0,26723.0,30174.0,30085.0,28697.0,22281.0,29154.0
6649,1809.0,2019,3842.69,10061813409000,Powiat lubaczowski,46969,47387.0,22272.0,24641.0,24171.0,23030.0,18216.0,23808.0
6650,1810.0,2019,3896.0,10061813510000,Powiat łańcucki,68608,67500.0,35213.0,36990.0,34130.0,32805.0,27106.0,35740.0
6651,1811.0,2019,4532.27,10061813611000,Powiat mielecki,115188,115269.0,60778.0,66856.0,58462.0,56021.0,49142.0,64596.0
6652,1812.0,2019,3793.53,10061813612000,Powiat niżański,56678,57374.0,25553.0,29318.0,29740.0,27884.0,22025.0,28327.0
6653,1813.0,2019,3784.27,10061813413000,Powiat przemyski,61906,62901.0,29602.0,32646.0,32705.0,30570.0,24600.0,31542.0
6654,1814.0,2019,3936.52,10061813414000,Powiat przeworski,66100,66211.0,32530.0,34893.0,33761.0,32179.0,25785.0,33714.0
6655,1815.0,2019,4216.57,10061813515000,Powiat ropczycko-sędziszowski,62585,61863.0,31852.0,34087.0,31831.0,30065.0,25419.0,32934.0
6656,1816.0,2019,4304.89,10061813516000,Powiat rzeszowski,145699,140857.0,78231.0,81415.0,72691.0,68457.0,60892.0,78664.0
