,county_code,sex,education,pse1_nc_pop,county_kts,county_name
3025,2661,males,basic vocational or basic sectoral vocational,13161,10052615261000,Powiat m. Kielce
3026,2661,males,general secondary,7889,10052615261000,Powiat m. Kielce
3027,2661,males,"lower secondary, primary and incomplete primary",9021,10052615261000,Powiat m. Kielce
3028,2661,males,post-secondary and vocational secondary,17073,10052615261000,Powiat m. Kielce
3029,2661,males,tertiary,24908,10052615261000,Powiat m. Kielce
3030,2801,females,basic vocational or basic sectoral vocational,4790,10042815601000,Powiat bartoszycki
3031,2801,females,general secondary,3215,10042815601000,Powiat bartoszycki
3032,2801,females,"lower secondary, primary and incomplete primary",6064,10042815601000,Powiat bartoszycki
3033,2801,females,post-secondary and vocational secondary,4067,10042815601000,Powiat bartoszycki
3034,2801,females,tertiary,4571,10042815601000,Powiat bartoszycki
3035,2801,males,basic vocational or basic sectoral vocational,6597,10042815601000,Powiat bartoszycki
3036,2801,males,general secondary,2427,10042815601000,Powiat bartoszycki
3037,2801,males,"lower secondary, primary and incomplete primary",5502,10042815601000,Powiat bartoszycki
3038,2801,males,post-secondary and vocational secondary,4346,10042815601000,Powiat bartoszycki
3039,2801,males,tertiary,2895,10042815601000,Powiat bartoszycki
3040,2802,females,basic vocational or basic sectoral vocational,2939,10042815402000,Powiat braniewski
3041,2802,females,general secondary,2293,10042815402000,Powiat braniewski
3042,2802,females,"lower secondary, primary and incomplete primary",4316,10042815402000,Powiat braniewski
3043,2802,females,post-secondary and vocational secondary,2862,10042815402000,Powiat braniewski
3044,2802,females,tertiary,3215,10042815402000,Powiat braniewski
3045,2802,males,basic vocational or basic sectoral vocational,4618,10042815402000,Powiat braniewski
3046,2802,males,general secondary,1729,10042815402000,Powiat braniewski
3047,2802,males,"lower secondary, primary and incomplete primary",3901,10042815402000,Powiat braniewski
3048,2802,males,post-secondary and vocational secondary,3261,10042815402000,Powiat braniewski
3049,2802,males,tertiary,2246,10042815402000,Powiat braniewski
3050,2803,females,basic vocational or basic sectoral vocational,4730,10042815403000,Powiat działdowski
3051,2803,females,general secondary,3491,10042815403000,Powiat działdowski
3052,2803,females,"lower secondary, primary and incomplete primary",7461,10042815403000,Powiat działdowski
3053,2803,females,post-secondary and vocational secondary,4989,10042815403000,Powiat działdowski
3054,2803,females,tertiary,5200,10042815403000,Powiat działdowski
3055,2803,males,basic vocational or basic sectoral vocational,8158,10042815403000,Powiat działdowski
3056,2803,males,general secondary,2326,10042815403000,Powiat działdowski
3057,2803,males,"lower secondary, primary and incomplete primary",6218,10042815403000,Powiat działdowski
3058,2803,males,post-secondary and vocational secondary,5394,10042815403000,Powiat działdowski
3059,2803,males,tertiary,3088,10042815403000,Powiat działdowski
3060,2804,females,basic vocational or basic sectoral vocational,4898,10042815404000,Powiat elbląski
3061,2804,females,general secondary,2695,10042815404000,Powiat elbląski
3062,2804,females,"lower secondary, primary and incomplete primary",6171,10042815404000,Powiat elbląski
3063,2804,females,post-secondary and vocational secondary,4228,10042815404000,Powiat elbląski
3064,2804,females,tertiary,4265,10042815404000,Powiat elbląski
3065,2804,males,basic vocational or basic sectoral vocational,7908,10042815404000,Powiat elbląski
3066,2804,males,general secondary,1902,10042815404000,Powiat elbląski
3067,2804,males,"lower secondary, primary and incomplete primary",5946,10042815404000,Powiat elbląski
3068,2804,males,post-secondary and vocational secondary,4428,10042815404000,Powiat elbląski
3069,2804,males,tertiary,2528,10042815404000,Powiat elbląski
3070,2805,females,basic vocational or basic sectoral vocational,5196,10042815505000,Powiat ełcki
3071,2805,females,general secondary,5079,10042815505000,Powiat ełcki
3072,2805,females,"lower secondary, primary and incomplete primary",8419,10042815505000,Powiat ełcki
3073,2805,females,post-secondary and vocational secondary,7441,10042815505000,Powiat ełcki
3074,2805,females,tertiary,9094,10042815505000,Powiat ełcki
3075,2805,males,basic vocational or basic sectoral vocational,8336,10042815505000,Powiat ełcki
3076,2805,males,general secondary,3874,10042815505000,Powiat ełcki
3077,2805,males,"lower secondary, primary and incomplete primary",8121,10042815505000,Powiat ełcki
3078,2805,males,post-secondary and vocational secondary,8168,10042815505000,Powiat ełcki
3079,2805,males,tertiary,5833,10042815505000,Powiat ełcki
3080,2806,females,basic vocational or basic sectoral vocational,4087,10042815506000,Powiat giżycki
3081,2806,females,general secondary,2961,10042815506000,Powiat giżycki
3082,2806,females,"lower secondary, primary and incomplete primary",5403,10042815506000,Powiat giżycki
3083,2806,females,post-secondary and vocational secondary,4425,10042815506000,Powiat giżycki
3084,2806,females,tertiary,5720,10042815506000,Powiat giżycki
3085,2806,males,basic vocational or basic sectoral vocational,5736,10042815506000,Powiat giżycki
3086,2806,males,general secondary,2242,10042815506000,Powiat giżycki
3087,2806,males,"lower secondary, primary and incomplete primary",5160,10042815506000,Powiat giżycki
3088,2806,males,post-secondary and vocational secondary,5027,10042815506000,Powiat giżycki
3089,2806,males,tertiary,3733,10042815506000,Powiat giżycki
3090,2807,females,basic vocational or basic sectoral vocational,7738,10042815407000,Powiat iławski
3091,2807,females,general secondary,4468,10042815407000,Powiat iławski
3092,2807,females,"lower secondary, primary and incomplete primary",10115,10042815407000,Powiat iławski
3093,2807,females,post-secondary and vocational secondary,7118,10042815407000,Powiat iławski
3094,2807,females,tertiary,7714,10042815407000,Powiat iławski
3095,2807,males,basic vocational or basic sectoral vocational,11965,10042815407000,Powiat iławski
3096,2807,males,general secondary,3104,10042815407000,Powiat iławski
3097,2807,males,"lower secondary, primary and incomplete primary",8583,10042815407000,Powiat iławski
3098,2807,males,post-secondary and vocational secondary,7642,10042815407000,Powiat iławski
3099,2807,males,tertiary,4835,10042815407000,Powiat iławski
3100,2808,females,basic vocational or basic sectoral vocational,4462,10042815608000,Powiat kętrzyński
3101,2808,females,general secondary,3138,10042815608000,Powiat kętrzyński
3102,2808,females,"lower secondary, primary and incomplete primary",6459,10042815608000,Powiat kętrzyński
3103,2808,females,post-secondary and vocational secondary,5301,10042815608000,Powiat kętrzyński
3104,2808,females,tertiary,5245,10042815608000,Powiat kętrzyński
3105,2808,males,basic vocational or basic sectoral vocational,6645,10042815608000,Powiat kętrzyński
3106,2808,males,general secondary,2023,10042815608000,Powiat kętrzyński
3107,2808,males,"lower secondary, primary and incomplete primary",6028,10042815608000,Powiat kętrzyński
3108,2808,males,post-secondary and vocational secondary,5786,10042815608000,Powiat kętrzyński
3109,2808,males,tertiary,3281,10042815608000,Powiat kętrzyński
3110,2809,females,basic vocational or basic sectoral vocational,3136,10042815609000,Powiat lidzbarski
3111,2809,females,general secondary,2307,10042815609000,Powiat lidzbarski
3112,2809,females,"lower secondary, primary and incomplete primary",4008,10042815609000,Powiat lidzbarski
3113,2809,females,post-secondary and vocational secondary,3276,10042815609000,Powiat lidzbarski
3114,2809,females,tertiary,3475,10042815609000,Powiat lidzbarski
3115,2809,males,basic vocational or basic sectoral vocational,4773,10042815609000,Powiat lidzbarski
3116,2809,males,general secondary,1545,10042815609000,Powiat lidzbarski
3117,2809,males,"lower secondary, primary and incomplete primary",3568,10042815609000,Powiat lidzbarski
3118,2809,males,post-secondary and vocational secondary,3574,10042815609000,Powiat lidzbarski
3119,2809,males,tertiary,2111,10042815609000,Powiat lidzbarski
3120,2810,females,basic vocational or basic sectoral vocational,3889,10042815610000,Powiat mrągowski
3121,2810,females,general secondary,2713,10042815610000,Powiat mrągowski
3122,2810,females,"lower secondary, primary and incomplete primary",5054,10042815610000,Powiat mrągowski
3123,2810,females,post-secondary and vocational secondary,4106,10042815610000,Powiat mrągowski
3124,2810,females,tertiary,4542,10042815610000,Powiat mrągowski
3125,2810,males,basic vocational or basic sectoral vocational,5653,10042815610000,Powiat mrągowski
3126,2810,males,general secondary,1843,10042815610000,Powiat mrągowski
3127,2810,males,"lower secondary, primary and incomplete primary",4861,10042815610000,Powiat mrągowski
3128,2810,males,post-secondary and vocational secondary,4242,10042815610000,Powiat mrągowski
3129,2810,males,tertiary,2763,10042815610000,Powiat mrągowski
3130,2811,females,basic vocational or basic sectoral vocational,2125,10042815611000,Powiat nidzicki
3131,2811,females,general secondary,2105,10042815611000,Powiat nidzicki
3132,2811,females,"lower secondary, primary and incomplete primary",3840,10042815611000,Powiat nidzicki
3133,2811,females,post-secondary and vocational secondary,2082,10042815611000,Powiat nidzicki
3134,2811,females,tertiary,2573,10042815611000,Powiat nidzicki
3135,2811,males,basic vocational or basic sectoral vocational,3671,10042815611000,Powiat nidzicki
3136,2811,males,general secondary,1294,10042815611000,Powiat nidzicki
3137,2811,males,"lower secondary, primary and incomplete primary",3820,10042815611000,Powiat nidzicki
3138,2811,males,post-secondary and vocational secondary,2475,10042815611000,Powiat nidzicki
3139,2811,males,tertiary,1449,10042815611000,Powiat nidzicki
3140,2812,females,basic vocational or basic sectoral vocational,4123,10042815412000,Powiat nowomiejski
3141,2812,females,general secondary,2141,10042815412000,Powiat nowomiejski
3142,2812,females,"lower secondary, primary and incomplete primary",4993,10042815412000,Powiat nowomiejski
3143,2812,females,post-secondary and vocational secondary,2934,10042815412000,Powiat nowomiejski
3144,2812,females,tertiary,3138,10042815412000,Powiat nowomiejski
3145,2812,males,basic vocational or basic sectoral vocational,6982,10042815412000,Powiat nowomiejski
3146,2812,males,general secondary,1472,10042815412000,Powiat nowomiejski
3147,2812,males,"lower secondary, primary and incomplete primary",4023,10042815412000,Powiat nowomiejski
3148,2812,males,post-secondary and vocational secondary,3097,10042815412000,Powiat nowomiejski
3149,2812,males,tertiary,1676,10042815412000,Powiat nowomiejski
3150,2813,females,basic vocational or basic sectoral vocational,1895,10042815513000,Powiat olecki
3151,2813,females,general secondary,1745,10042815513000,Powiat olecki
3152,2813,females,"lower secondary, primary and incomplete primary",3647,10042815513000,Powiat olecki
3153,2813,females,post-secondary and vocational secondary,2652,10042815513000,Powiat olecki
3154,2813,females,tertiary,3001,10042815513000,Powiat olecki
3155,2813,males,basic vocational or basic sectoral vocational,3302,10042815513000,Powiat olecki
3156,2813,males,general secondary,1409,10042815513000,Powiat olecki
3157,2813,males,"lower secondary, primary and incomplete primary",3584,10042815513000,Powiat olecki
3158,2813,males,post-secondary and vocational secondary,2964,10042815513000,Powiat olecki
3159,2813,males,tertiary,1777,10042815513000,Powiat olecki
3160,2814,females,basic vocational or basic sectoral vocational,8457,10042815614000,Powiat olsztyński
3161,2814,females,general secondary,6928,10042815614000,Powiat olsztyński
3162,2814,females,"lower secondary, primary and incomplete primary",12253,10042815614000,Powiat olsztyński
3163,2814,females,post-secondary and vocational secondary,8707,10042815614000,Powiat olsztyński
3164,2814,females,tertiary,15333,10042815614000,Powiat olsztyński
3165,2814,males,basic vocational or basic sectoral vocational,13584,10042815614000,Powiat olsztyński
3166,2814,males,general secondary,4914,10042815614000,Powiat olsztyński
3167,2814,males,"lower secondary, primary and incomplete primary",11839,10042815614000,Powiat olsztyński
3168,2814,males,post-secondary and vocational secondary,10242,10042815614000,Powiat olsztyński
3169,2814,males,tertiary,10255,10042815614000,Powiat olsztyński
3170,2815,females,basic vocational or basic sectoral vocational,7766,10042815415000,Powiat ostródzki
3171,2815,females,general secondary,5652,10042815415000,Powiat ostródzki
3172,2815,females,"lower secondary, primary and incomplete primary",11533,10042815415000,Powiat ostródzki
3173,2815,females,post-secondary and vocational secondary,7970,10042815415000,Powiat ostródzki
3174,2815,females,tertiary,8516,10042815415000,Powiat ostródzki
3175,2815,males,basic vocational or basic sectoral vocational,12335,10042815415000,Powiat ostródzki
3176,2815,males,general secondary,3708,10042815415000,Powiat ostródzki
3177,2815,males,"lower secondary, primary and incomplete primary",10619,10042815415000,Powiat ostródzki
3178,2815,males,post-secondary and vocational secondary,8405,10042815415000,Powiat ostródzki
3179,2815,males,tertiary,5349,10042815415000,Powiat ostródzki
3180,2816,females,basic vocational or basic sectoral vocational,3489,10042815516000,Powiat piski
3181,2816,females,general secondary,3465,10042815516000,Powiat piski
3182,2816,females,"lower secondary, primary and incomplete primary",6576,10042815516000,Powiat piski
3183,2816,females,post-secondary and vocational secondary,3789,10042815516000,Powiat piski
3184,2816,females,tertiary,4437,10042815516000,Powiat piski
3185,2816,males,basic vocational or basic sectoral vocational,5644,10042815516000,Powiat piski
3186,2816,males,general secondary,2562,10042815516000,Powiat piski
3187,2816,males,"lower secondary, primary and incomplete primary",6558,10042815516000,Powiat piski
3188,2816,males,post-secondary and vocational secondary,4157,10042815516000,Powiat piski
3189,2816,males,tertiary,2715,10042815516000,Powiat piski
3190,2817,females,basic vocational or basic sectoral vocational,4783,10042815617000,Powiat szczycieński
3191,2817,females,general secondary,3363,10042815617000,Powiat szczycieński
3192,2817,females,"lower secondary, primary and incomplete primary",7664,10042815617000,Powiat szczycieński
3193,2817,females,post-secondary and vocational secondary,5262,10042815617000,Powiat szczycieński
3194,2817,females,tertiary,6524,10042815617000,Powiat szczycieński
3195,2817,males,basic vocational or basic sectoral vocational,7763,10042815617000,Powiat szczycieński
3196,2817,males,general secondary,2583,10042815617000,Powiat szczycieński
3197,2817,males,"lower secondary, primary and incomplete primary",7607,10042815617000,Powiat szczycieński
3198,2817,males,post-secondary and vocational secondary,5165,10042815617000,Powiat szczycieński
3199,2817,males,tertiary,3973,10042815617000,Powiat szczycieński
3200,2818,females,basic vocational or basic sectoral vocational,1605,10042815518000,Powiat gołdapski
3201,2818,females,general secondary,1568,10042815518000,Powiat gołdapski
3202,2818,females,"lower secondary, primary and incomplete primary",2991,10042815518000,Powiat gołdapski
3203,2818,females,post-secondary and vocational secondary,1744,10042815518000,Powiat gołdapski
3204,2818,females,tertiary,2135,10042815518000,Powiat gołdapski
3205,2818,males,basic vocational or basic sectoral vocational,2570,10042815518000,Powiat gołdapski
3206,2818,males,general secondary,1307,10042815518000,Powiat gołdapski
3207,2818,males,"lower secondary, primary and incomplete primary",2895,10042815518000,Powiat gołdapski
3208,2818,males,post-secondary and vocational secondary,2009,10042815518000,Powiat gołdapski
3209,2818,males,tertiary,1340,10042815518000,Powiat gołdapski
3210,2819,females,basic vocational or basic sectoral vocational,1665,10042815519000,Powiat węgorzewski
3211,2819,females,general secondary,1204,10042815519000,Powiat węgorzewski
3212,2819,females,"lower secondary, primary and incomplete primary",2357,10042815519000,Powiat węgorzewski
3213,2819,females,post-secondary and vocational secondary,1553,10042815519000,Powiat węgorzewski
3214,2819,females,tertiary,1918,10042815519000,Powiat węgorzewski
3215,2819,males,basic vocational or basic sectoral vocational,2479,10042815519000,Powiat węgorzewski
3216,2819,males,general secondary,998,10042815519000,Powiat węgorzewski
3217,2819,males,"lower secondary, primary and incomplete primary",2200,10042815519000,Powiat węgorzewski
3218,2819,males,post-secondary and vocational secondary,1855,10042815519000,Powiat węgorzewski
3219,2819,males,tertiary,1239,10042815519000,Powiat węgorzewski
3220,2861,females,basic vocational or basic sectoral vocational,9194,10042815461000,Powiat m. Elbląg
3221,2861,females,general secondary,7098,10042815461000,Powiat m. Elbląg
3222,2861,females,"lower secondary, primary and incomplete primary",8208,10042815461000,Powiat m. Elbląg
3223,2861,females,post-secondary and vocational secondary,10037,10042815461000,Powiat m. Elbląg
3224,2861,females,tertiary,14562,10042815461000,Powiat m. Elbląg
3225,2861,males,basic vocational or basic sectoral vocational,12315,10042815461000,Powiat m. Elbląg
3226,2861,males,general secondary,4995,10042815461000,Powiat m. Elbląg
3227,2861,males,"lower secondary, primary and incomplete primary",7024,10042815461000,Powiat m. Elbląg
3228,2861,males,post-secondary and vocational secondary,10323,10042815461000,Powiat m. Elbląg
3229,2861,males,tertiary,9874,10042815461000,Powiat m. Elbląg
3230,2862,females,basic vocational or basic sectoral vocational,7708,10042815662000,Powiat m. Olsztyn
3231,2862,females,general secondary,11363,10042815662000,Powiat m. Olsztyn
3232,2862,females,"lower secondary, primary and incomplete primary",9772,10042815662000,Powiat m. Olsztyn
3233,2862,females,post-secondary and vocational secondary,12834,10042815662000,Powiat m. Olsztyn
3234,2862,females,tertiary,32239,10042815662000,Powiat m. Olsztyn
3235,2862,males,basic vocational or basic sectoral vocational,11460,10042815662000,Powiat m. Olsztyn
3236,2862,males,general secondary,7963,10042815662000,Powiat m. Olsztyn
3237,2862,males,"lower secondary, primary and incomplete primary",9094,10042815662000,Powiat m. Olsztyn
3238,2862,males,post-secondary and vocational secondary,13473,10042815662000,Powiat m. Olsztyn
3239,2862,males,tertiary,21823,10042815662000,Powiat m. Olsztyn
3240,3001,females,basic vocational or basic sectoral vocational,4793,10023016001000,Powiat chodzieski
3241,3001,females,general secondary,2430,10023016001000,Powiat chodzieski
3242,3001,females,"lower secondary, primary and incomplete primary",4186,10023016001000,Powiat chodzieski
3243,3001,females,post-secondary and vocational secondary,3941,10023016001000,Powiat chodzieski
3244,3001,females,tertiary,3936,10023016001000,Powiat chodzieski
3245,3001,males,basic vocational or basic sectoral vocational,7346,10023016001000,Powiat chodzieski
3246,3001,males,general secondary,1423,10023016001000,Powiat chodzieski
3247,3001,males,"lower secondary, primary and incomplete primary",3598,10023016001000,Powiat chodzieski
3248,3001,males,post-secondary and vocational secondary,3896,10023016001000,Powiat chodzieski
3249,3001,males,tertiary,2292,10023016001000,Powiat chodzieski
3250,3002,females,basic vocational or basic sectoral vocational,7019,10023016002000,Powiat czarnkowsko-trzcianecki
3251,3002,females,general secondary,4355,10023016002000,Powiat czarnkowsko-trzcianecki
3252,3002,females,"lower secondary, primary and incomplete primary",8112,10023016002000,Powiat czarnkowsko-trzcianecki
3253,3002,females,post-secondary and vocational secondary,7706,10023016002000,Powiat czarnkowsko-trzcianecki
3254,3002,females,tertiary,7495,10023016002000,Powiat czarnkowsko-trzcianecki
3255,3002,males,basic vocational or basic sectoral vocational,11951,10023016002000,Powiat czarnkowsko-trzcianecki
3256,3002,males,general secondary,2512,10023016002000,Powiat czarnkowsko-trzcianecki
3257,3002,males,"lower secondary, primary and incomplete primary",6790,10023016002000,Powiat czarnkowsko-trzcianecki
3258,3002,males,post-secondary and vocational secondary,8724,10023016002000,Powiat czarnkowsko-trzcianecki
3259,3002,males,tertiary,4318,10023016002000,Powiat czarnkowsko-trzcianecki
3260,3003,females,basic vocational or basic sectoral vocational,14175,10023015803000,Powiat gnieźnieński
3261,3003,females,general secondary,8082,10023015803000,Powiat gnieźnieński
3262,3003,females,"lower secondary, primary and incomplete primary",12006,10023015803000,Powiat gnieźnieński
3263,3003,females,post-secondary and vocational secondary,10963,10023015803000,Powiat gnieźnieński
3264,3003,females,tertiary,13699,10023015803000,Powiat gnieźnieński
3265,3003,males,basic vocational or basic sectoral vocational,20050,10023015803000,Powiat gnieźnieński
3266,3003,males,general secondary,5392,10023015803000,Powiat gnieźnieński
3267,3003,males,"lower secondary, primary and incomplete primary",9988,10023015803000,Powiat gnieźnieński
3268,3003,males,post-secondary and vocational secondary,11916,10023015803000,Powiat gnieźnieński
3269,3003,males,tertiary,8711,10023015803000,Powiat gnieźnieński
3270,3004,females,basic vocational or basic sectoral vocational,7740,10023015904000,Powiat gostyński
3271,3004,females,general secondary,3732,10023015904000,Powiat gostyński
3272,3004,females,"lower secondary, primary and incomplete primary",6926,10023015904000,Powiat gostyński
3273,3004,females,post-secondary and vocational secondary,6112,10023015904000,Powiat gostyński
3274,3004,females,tertiary,6063,10023015904000,Powiat gostyński
3275,3004,males,basic vocational or basic sectoral vocational,12567,10023015904000,Powiat gostyński
3276,3004,males,general secondary,2244,10023015904000,Powiat gostyński
3277,3004,males,"lower secondary, primary and incomplete primary",5108,10023015904000,Powiat gostyński
3278,3004,males,post-secondary and vocational secondary,6630,10023015904000,Powiat gostyński
3279,3004,males,tertiary,3511,10023015904000,Powiat gostyński
3280,3005,females,basic vocational or basic sectoral vocational,6053,10023015905000,Powiat grodziski
3281,3005,females,general secondary,2466,10023015905000,Powiat grodziski
3282,3005,females,"lower secondary, primary and incomplete primary",4681,10023015905000,Powiat grodziski
3283,3005,females,post-secondary and vocational secondary,3651,10023015905000,Powiat grodziski
3284,3005,females,tertiary,3884,10023015905000,Powiat grodziski
3285,3005,males,basic vocational or basic sectoral vocational,9305,10023015905000,Powiat grodziski
3286,3005,males,general secondary,1414,10023015905000,Powiat grodziski
3287,3005,males,"lower secondary, primary and incomplete primary",3636,10023015905000,Powiat grodziski
3288,3005,males,post-secondary and vocational secondary,4082,10023015905000,Powiat grodziski
3289,3005,males,tertiary,2219,10023015905000,Powiat grodziski
3290,3006,females,basic vocational or basic sectoral vocational,6925,10023015706000,Powiat jarociński
3291,3006,females,general secondary,3190,10023015706000,Powiat jarociński
3292,3006,females,"lower secondary, primary and incomplete primary",6230,10023015706000,Powiat jarociński
3293,3006,females,post-secondary and vocational secondary,6880,10023015706000,Powiat jarociński
3294,3006,females,tertiary,6255,10023015706000,Powiat jarociński
3295,3006,males,basic vocational or basic sectoral vocational,10270,10023015706000,Powiat jarociński
3296,3006,males,general secondary,1991,10023015706000,Powiat jarociński
3297,3006,males,"lower secondary, primary and incomplete primary",4596,10023015706000,Powiat jarociński
3298,3006,males,post-secondary and vocational secondary,7383,10023015706000,Powiat jarociński
3299,3006,males,tertiary,3746,10023015706000,Powiat jarociński
3300,3007,females,basic vocational or basic sectoral vocational,7560,10023015707000,Powiat kaliski
3301,3007,females,general secondary,3412,10023015707000,Powiat kaliski
3302,3007,females,"lower secondary, primary and incomplete primary",8925,10023015707000,Powiat kaliski
3303,3007,females,post-secondary and vocational secondary,6930,10023015707000,Powiat kaliski
3304,3007,females,tertiary,8097,10023015707000,Powiat kaliski
3305,3007,males,basic vocational or basic sectoral vocational,11399,10023015707000,Powiat kaliski
3306,3007,males,general secondary,1926,10023015707000,Powiat kaliski
3307,3007,males,"lower secondary, primary and incomplete primary",8117,10023015707000,Powiat kaliski
3308,3007,males,post-secondary and vocational secondary,8042,10023015707000,Powiat kaliski
3309,3007,males,tertiary,4381,10023015707000,Powiat kaliski
3310,3008,females,basic vocational or basic sectoral vocational,5878,10023015708000,Powiat kępiński
3311,3008,females,general secondary,2647,10023015708000,Powiat kępiński
3312,3008,females,"lower secondary, primary and incomplete primary",4666,10023015708000,Powiat kępiński
3313,3008,females,post-secondary and vocational secondary,5470,10023015708000,Powiat kępiński
3314,3008,females,tertiary,4814,10023015708000,Powiat kępiński
3315,3008,males,basic vocational or basic sectoral vocational,9927,10023015708000,Powiat kępiński
3316,3008,males,general secondary,1534,10023015708000,Powiat kępiński
3317,3008,males,"lower secondary, primary and incomplete primary",3768,10023015708000,Powiat kępiński
3318,3008,males,post-secondary and vocational secondary,5346,10023015708000,Powiat kępiński
3319,3008,males,tertiary,2608,10023015708000,Powiat kępiński
3320,3009,females,basic vocational or basic sectoral vocational,7188,10023015809000,Powiat kolski
3321,3009,females,general secondary,4293,10023015809000,Powiat kolski
3322,3009,females,"lower secondary, primary and incomplete primary",9638,10023015809000,Powiat kolski
3323,3009,females,post-secondary and vocational secondary,6954,10023015809000,Powiat kolski
3324,3009,females,tertiary,7209,10023015809000,Powiat kolski
3325,3009,males,basic vocational or basic sectoral vocational,11551,10023015809000,Powiat kolski
3326,3009,males,general secondary,2402,10023015809000,Powiat kolski
3327,3009,males,"lower secondary, primary and incomplete primary",7880,10023015809000,Powiat kolski
3328,3009,males,post-secondary and vocational secondary,7845,10023015809000,Powiat kolski
3329,3009,males,tertiary,4125,10023015809000,Powiat kolski
3330,3010,females,basic vocational or basic sectoral vocational,10977,10023015810000,Powiat koniński
3331,3010,females,general secondary,6228,10023015810000,Powiat koniński
3332,3010,females,"lower secondary, primary and incomplete primary",14278,10023015810000,Powiat koniński
3333,3010,females,post-secondary and vocational secondary,10030,10023015810000,Powiat koniński
3334,3010,females,tertiary,11967,10023015810000,Powiat koniński
3335,3010,males,basic vocational or basic sectoral vocational,18853,10023015810000,Powiat koniński
3336,3010,males,general secondary,3622,10023015810000,Powiat koniński
3337,3010,males,"lower secondary, primary and incomplete primary",11436,10023015810000,Powiat koniński
3338,3010,males,post-secondary and vocational secondary,12178,10023015810000,Powiat koniński
3339,3010,males,tertiary,6798,10023015810000,Powiat koniński
3340,3011,females,basic vocational or basic sectoral vocational,8204,10023015911000,Powiat kościański
3341,3011,females,general secondary,3575,10023015911000,Powiat kościański
3342,3011,females,"lower secondary, primary and incomplete primary",6724,10023015911000,Powiat kościański
3343,3011,females,post-secondary and vocational secondary,6521,10023015911000,Powiat kościański
3344,3011,females,tertiary,7370,10023015911000,Powiat kościański
3345,3011,males,basic vocational or basic sectoral vocational,12772,10023015911000,Powiat kościański
3346,3011,males,general secondary,2297,10023015911000,Powiat kościański
3347,3011,males,"lower secondary, primary and incomplete primary",4890,10023015911000,Powiat kościański
3348,3011,males,post-secondary and vocational secondary,6906,10023015911000,Powiat kościański
3349,3011,males,tertiary,4271,10023015911000,Powiat kościański
3350,3012,females,basic vocational or basic sectoral vocational,7780,10023015712000,Powiat krotoszyński
3351,3012,females,general secondary,3489,10023015712000,Powiat krotoszyński
3352,3012,females,"lower secondary, primary and incomplete primary",6237,10023015712000,Powiat krotoszyński
3353,3012,females,post-secondary and vocational secondary,7296,10023015712000,Powiat krotoszyński
3354,3012,females,tertiary,6583,10023015712000,Powiat krotoszyński
3355,3012,males,basic vocational or basic sectoral vocational,12094,10023015712000,Powiat krotoszyński
3356,3012,males,general secondary,2087,10023015712000,Powiat krotoszyński
3357,3012,males,"lower secondary, primary and incomplete primary",4844,10023015712000,Powiat krotoszyński
3358,3012,males,post-secondary and vocational secondary,7586,10023015712000,Powiat krotoszyński
3359,3012,males,tertiary,3840,10023015712000,Powiat krotoszyński
3360,3013,females,basic vocational or basic sectoral vocational,5918,10023015913000,Powiat leszczyński
3361,3013,females,general secondary,2580,10023015913000,Powiat leszczyński
3362,3013,females,"lower secondary, primary and incomplete primary",4918,10023015913000,Powiat leszczyński
3363,3013,females,post-secondary and vocational secondary,4660,10023015913000,Powiat leszczyński
3364,3013,females,tertiary,5292,10023015913000,Powiat leszczyński
3365,3013,males,basic vocational or basic sectoral vocational,9331,10023015913000,Powiat leszczyński
3366,3013,males,general secondary,1671,10023015913000,Powiat leszczyński
3367,3013,males,"lower secondary, primary and incomplete primary",3830,10023015913000,Powiat leszczyński
3368,3013,males,post-secondary and vocational secondary,5090,10023015913000,Powiat leszczyński
3369,3013,males,tertiary,3341,10023015913000,Powiat leszczyński
3370,3014,females,basic vocational or basic sectoral vocational,3493,10023015914000,Powiat międzychodzki
3371,3014,females,general secondary,1613,10023015914000,Powiat międzychodzki
3372,3014,females,"lower secondary, primary and incomplete primary",3401,10023015914000,Powiat międzychodzki
3373,3014,females,post-secondary and vocational secondary,3525,10023015914000,Powiat międzychodzki
3374,3014,females,tertiary,2706,10023015914000,Powiat międzychodzki
3375,3014,males,basic vocational or basic sectoral vocational,5828,10023015914000,Powiat międzychodzki
3376,3014,males,general secondary,1008,10023015914000,Powiat międzychodzki
3377,3014,males,"lower secondary, primary and incomplete primary",2938,10023015914000,Powiat międzychodzki
3378,3014,males,post-secondary and vocational secondary,3256,10023015914000,Powiat międzychodzki
3379,3014,males,tertiary,1565,10023015914000,Powiat międzychodzki
3380,3015,females,basic vocational or basic sectoral vocational,8175,10023015915000,Powiat nowotomyski
3381,3015,females,general secondary,4169,10023015915000,Powiat nowotomyski
3382,3015,females,"lower secondary, primary and incomplete primary",6377,10023015915000,Powiat nowotomyski
3383,3015,females,post-secondary and vocational secondary,5382,10023015915000,Powiat nowotomyski
3384,3015,females,tertiary,6651,10023015915000,Powiat nowotomyski
3385,3015,males,basic vocational or basic sectoral vocational,12473,10023015915000,Powiat nowotomyski
3386,3015,males,general secondary,2627,10023015915000,Powiat nowotomyski
3387,3015,males,"lower secondary, primary and incomplete primary",4741,10023015915000,Powiat nowotomyski
3388,3015,males,post-secondary and vocational secondary,5857,10023015915000,Powiat nowotomyski
3389,3015,males,tertiary,3876,10023015915000,Powiat nowotomyski
